,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,capitalizeString.0,String.1,s.0,String.2,result.0,=.0,""""".0",for.0,int.0,i.0,=.1,0.0,i.1,<.0,s.1,length.0,i.2,if.0,i.3,==.0,0.1,||.0,s.2,substring.0,i.4,-.0,1.0,i.5,equals.0,""" "".0",result.1,+=.0,s.3,substring.1,i.6,i.7,+.0,1.1,toUpperCase.0,else.0,result.2,+=.1,s.4,substring.2,i.8,i.9,+.1,1.2,return.0,result.3,prewritten,accurate,missing,unnecessary,readable,code
0,136,capitalizeString,1412807,1208217490035,16731893224,1,1,"(0.09552691876888275, 0.17592857778072357)","(0.11498657613992691, 0.23050671815872192)",1,1,2.569976806640625,2.632064819335937,Fixation,POINT (0.1052567474544048 0.2032176479697228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217498368,16731901557,1,1,"(0.09473953396081924, 0.17592599987983704)","(0.1159554123878479, 0.23320776224136353)",1,1,2.591659545898437,2.623764038085937,Fixation,POINT (0.1053474731743336 0.2045668810606003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217506702,16731909891,1,1,"(0.11858699470758438, 0.17584042251110077)","(0.120761439204216, 0.23360323905944824)",1,1,2.575408935546875,2.6313934326171875,Fixation,POINT (0.1196742169559002 0.2047218307852745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217523368,16731926557,1,1,"(0.12903974950313568, 0.18524518609046936)","(0.14382539689540863, 0.2550889849662781)",1,1,2.5802154541015625,2.6262359619140625,Fixation,POINT (0.1364325731992722 0.2201670855283737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217531702,16731934891,1,1,"(0.13399921357631683, 0.18381746113300323)","(0.14331848919391632, 0.24427637457847595)",1,1,2.54730224609375,2.6290435791015625,Fixation,POINT (0.1386588513851166 0.2140469178557396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217540033,16731943222,1,1,"(0.13196545839309692, 0.1860462874174118)","(0.14429472386837006, 0.24469693005084991)",1,1,2.5826416015625,2.630584716796875,Fixation,POINT (0.1381300911307335 0.2153716087341309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217548368,16731951557,1,1,"(0.13548220694065094, 0.18069592118263245)","(0.1472471058368683, 0.24479714035987854)",1,1,2.571441650390625,2.626708984375,Fixation,POINT (0.1413646563887596 0.2127465307712555),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217556700,16731959889,1,1,"(0.13669463992118835, 0.18477967381477356)","(0.14624358713626862, 0.2488219439983368)",1,1,2.56353759765625,2.6164093017578125,Fixation,POINT (0.1414691135287285 0.2168008089065552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217565035,16731968224,1,1,"(0.1358596384525299, 0.18912330269813538)","(0.1463070660829544, 0.25063732266426086)",1,1,2.567977905273437,2.633941650390625,Fixation,POINT (0.1410833522677422 0.2198803126811981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217573368,16731976557,1,1,"(0.13593991100788116, 0.1934249848127365)","(0.14129450917243958, 0.2382887750864029)",1,1,2.5404205322265625,2.60943603515625,Fixation,POINT (0.1386172100901604 0.2158568799495697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217581702,16731984891,1,1,"(0.14170370995998383, 0.1868179589509964)","(0.14074741303920746, 0.24790500104427338)",1,1,2.5549468994140625,2.642608642578125,Fixation,POINT (0.1412255614995956 0.2173614799976349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217590035,16731993224,1,1,"(0.13826234638690948, 0.19842931628227234)","(0.14364780485630035, 0.24006886780261993)",1,1,2.553192138671875,2.632080078125,Fixation,POINT (0.1409550756216049 0.2192490920424461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217598368,16732001557,1,1,"(0.13594046235084534, 0.18917351961135864)","(0.14879904687404633, 0.23665446043014526)",1,1,2.540130615234375,2.627227783203125,Fixation,POINT (0.1423697546124458 0.212913990020752),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217606702,16732009891,1,1,"(0.13493040204048157, 0.18466569483280182)","(0.15200303494930267, 0.24142998456954956)",1,1,2.530258178710937,2.621810913085937,Fixation,POINT (0.1434667184948921 0.2130478397011757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217615035,16732018224,1,1,"(0.13378500938415527, 0.18221451342105865)","(0.14674459397792816, 0.23840616643428802)",1,1,2.5446319580078125,2.62884521484375,Fixation,POINT (0.1402648016810417 0.2103103399276733),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217623375,16732026564,1,1,"(0.135196715593338, 0.1928267478942871)","(0.14129306375980377, 0.24542810022830963)",1,1,2.548568725585937,2.6004638671875,Fixation,POINT (0.1382448896765709 0.2191274240612984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217631709,16732034898,1,1,"(0.1416618824005127, 0.1806098073720932)","(0.1376229226589203, 0.24160277843475342)",1,1,2.536849975585937,2.601348876953125,Fixation,POINT (0.1396424025297165 0.2111062929034233),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217640042,16732043231,1,1,"(0.14247214794158936, 0.1785118132829666)","(0.1427774727344513, 0.24210548400878906)",1,1,2.533843994140625,2.6014404296875,Fixation,POINT (0.1426248103380203 0.2103086486458778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217648375,16732051564,1,1,"(0.14042514562606812, 0.18511296808719635)","(0.14570923149585724, 0.23820430040359497)",1,1,2.51580810546875,2.60845947265625,Fixation,POINT (0.1430671885609627 0.2116586342453957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217656709,16732059898,1,1,"(0.13497191667556763, 0.18486806750297546)","(0.1491285115480423, 0.2343539297580719)",1,1,2.5035552978515625,2.607391357421875,Fixation,POINT (0.142050214111805 0.2096109986305237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217665042,16732068231,1,1,"(0.13669714331626892, 0.18613281846046448)","(0.1494380682706833, 0.24268637597560883)",1,1,2.5191802978515625,2.6201934814453125,Fixation,POINT (0.1430676057934761 0.2144095972180366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217673375,16732076564,1,1,"(0.13694541156291962, 0.1881948858499527)","(0.1490935981273651, 0.24092328548431396)",1,1,2.5218658447265625,2.624053955078125,Fixation,POINT (0.1430195048451424 0.2145590856671333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217706709,16732109898,1,1,"(0.06676718592643738, 0.05133473500609398)","(0.08143854886293411, 0.08798540383577347)",1,1,2.4979248046875,2.5798797607421875,Fixation,POINT (0.0741028673946858 0.0696600694209337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217715042,16732118231,1,1,"(0.06898853182792664, 0.04293418303132057)","(0.08449085801839828, 0.08833212405443192)",1,1,2.51007080078125,2.5748291015625,Fixation,POINT (0.0767396949231625 0.0656331535428762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217723375,16732126564,1,1,"(0.07015254348516464, 0.05196218192577362)","(0.07615036517381668, 0.08172230422496796)",1,1,2.5098876953125,2.578369140625,Fixation,POINT (0.0731514543294907 0.0668422430753708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217731709,16732134898,1,1,"(0.06715370714664459, 0.055220942944288254)","(0.073529452085495, 0.08765020966529846)",1,1,2.50408935546875,2.583648681640625,Fixation,POINT (0.0703415796160698 0.0714355763047934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217740042,16732143231,1,1,"(0.07367487251758575, 0.05972176417708397)","(0.07278020679950714, 0.08199313282966614)",1,1,2.503158569335937,2.577728271484375,Fixation,POINT (0.0732275396585464 0.070857448503375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217748375,16732151564,1,1,"(0.07067228853702545, 0.05347143113613129)","(0.07947959750890732, 0.07700072973966599)",1,1,2.495880126953125,2.5723419189453125,Fixation,POINT (0.0750759430229664 0.0652360804378986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217756713,16732159902,1,1,"(0.07107797265052795, 0.047073375433683395)","(0.08119381964206696, 0.08114087581634521)",1,1,2.5023651123046875,2.5719451904296875,Fixation,POINT (0.0761358961462974 0.0641071256250143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217765046,16732168235,1,1,"(0.06856780499219894, 0.059607863426208496)","(0.08197993785142899, 0.08458131551742554)",1,1,2.49859619140625,2.5742950439453125,Fixation,POINT (0.075273871421814 0.072094589471817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217773379,16732176568,1,1,"(0.06825931370258331, 0.06114795804023743)","(0.07857544720172882, 0.08375473320484161)",1,1,2.5184326171875,2.5619659423828125,Fixation,POINT (0.0734173804521561 0.0724513456225395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217781713,16732184902,1,1,"(0.07016332447528839, 0.053753774613142014)","(0.07587877660989761, 0.09269674122333527)",1,1,2.500885009765625,2.5562286376953125,Fixation,POINT (0.073021050542593 0.0732252579182386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217790046,16732193235,1,1,"(0.07444525510072708, 0.05592372640967369)","(0.07307522743940353, 0.08644939213991165)",1,1,2.49615478515625,2.571807861328125,Fixation,POINT (0.0737602412700653 0.0711865592747927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217798379,16732201568,1,1,"(0.06980762630701065, 0.05768754333257675)","(0.07002199441194534, 0.08427661657333374)",1,1,2.501220703125,2.570526123046875,Fixation,POINT (0.069914810359478 0.0709820799529552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217806712,16732209901,1,1,"(0.07096964865922928, 0.06492331624031067)","(0.07061495631933212, 0.0844348669052124)",1,1,2.4833221435546875,2.568634033203125,Fixation,POINT (0.0707923024892807 0.0746790915727615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217815046,16732218235,1,1,"(0.07262223958969116, 0.06857722252607346)","(0.07221707701683044, 0.07731667160987854)",1,1,2.49566650390625,2.537826538085937,Fixation,POINT (0.0724196583032608 0.072946947067976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217823379,16732226568,1,1,"(0.07090095430612564, 0.06075657531619072)","(0.07470248639583588, 0.07820066064596176)",1,1,2.4947509765625,2.56146240234375,Fixation,POINT (0.0728017203509808 0.0694786179810762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217831712,16732234901,1,1,"(0.07185523957014084, 0.054735880345106125)","(0.07613716274499893, 0.08272970467805862)",1,1,2.487777709960937,2.557464599609375,Fixation,POINT (0.0739962011575699 0.0687327925115824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217840046,16732243235,1,1,"(0.0682617649435997, 0.05650182068347931)","(0.07928722351789474, 0.07868348062038422)",1,1,2.4949951171875,2.5622711181640625,Fixation,POINT (0.0737744942307472 0.0675926506519318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217848379,16732251568,1,1,"(0.06520204991102219, 0.05742517486214638)","(0.07863614708185196, 0.08328132331371307)",1,1,2.48638916015625,2.545440673828125,Fixation,POINT (0.0719190984964371 0.0703532490879297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217856713,16732259902,1,1,"(0.06773398071527481, 0.05591583624482155)","(0.08020973950624466, 0.08931615948677063)",1,1,2.5163726806640625,2.556503295898437,Fixation,POINT (0.0739718601107597 0.0726159978657961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217865046,16732268235,1,1,"(0.07096725702285767, 0.05774208530783653)","(0.08083008229732513, 0.08725875616073608)",1,1,2.4976043701171875,2.5579986572265625,Fixation,POINT (0.0758986696600914 0.0725004207342863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217873379,16732276568,1,1,"(0.0673551931977272, 0.056407760828733444)","(0.08219093829393387, 0.08155696094036102)",1,1,2.4756317138671875,2.55413818359375,Fixation,POINT (0.0747730657458305 0.0689823608845472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217881713,16732284902,1,1,"(0.06597484648227692, 0.0530458427965641)","(0.08219641447067261, 0.07549910247325897)",1,1,2.490631103515625,2.5547027587890625,Fixation,POINT (0.0740856304764748 0.0642724726349115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217890051,16732293240,1,1,"(0.06861002743244171, 0.04994171857833862)","(0.08117154240608215, 0.0890556052327156)",1,1,2.4754180908203125,2.5613250732421875,Fixation,POINT (0.0748907849192619 0.0694986619055271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217898384,16732301573,1,1,"(0.067283995449543, 0.061528269201517105)","(0.07935470342636108, 0.08910470455884933)",1,1,2.4783935546875,2.545394897460937,Fixation,POINT (0.073319349437952 0.0753164868801832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217906718,16732309907,1,1,"(0.0533820316195488, 0.06907260417938232)","(0.06794552505016327, 0.09299022704362869)",1,1,2.500885009765625,2.5460662841796875,Fixation,POINT (0.060663778334856 0.0810314156115055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208217923384,16732326573,1,1,"(0.007163881789892912, 0.060026865452528)","(0.02982126921415329, 0.0853295549750328)",1,1,2.4960174560546875,2.529159545898437,Fixation,POINT (0.0184925755020231 0.0726782102137804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217931717,16732334906,1,1,"(0.011028625071048737, 0.05603935196995735)","(0.030073804780840874, 0.08700291812419891)",1,1,2.4860382080078125,2.5362091064453125,Fixation,POINT (0.0205512149259448 0.0715211350470781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217940051,16732343240,1,1,"(0.0108354976400733, 0.05140751972794533)","(0.02982735075056553, 0.08231787383556366)",1,1,2.50811767578125,2.5509490966796875,Fixation,POINT (0.0203314241953194 0.0668626967817545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217948384,16732351573,1,1,"(0.008641855791211128, 0.06200037896633148)","(0.024245183914899826, 0.0953368991613388)",1,1,2.4893035888671875,2.538330078125,Fixation,POINT (0.0164435198530555 0.0786686390638351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217956718,16732359907,1,1,"(0.010500838980078697, 0.05361711606383324)","(0.020728589966893196, 0.08071064949035645)",1,1,2.4973907470703125,2.540740966796875,Fixation,POINT (0.0156147144734859 0.0671638827770948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217965051,16732368240,1,1,"(0.006683772429823875, 0.0562274344265461)","(0.02141641266644001, 0.08026830852031708)",1,1,2.49627685546875,2.5500030517578125,Fixation,POINT (0.0140500925481319 0.0682478714734316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217973384,16732376573,1,1,"(0.010808229446411133, 0.050084199756383896)","(0.028288498520851135, 0.08546235412359238)",1,1,2.49444580078125,2.535675048828125,Fixation,POINT (0.0195483639836311 0.0677732769399881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217981718,16732384907,1,1,"(0.009833943098783493, 0.05557958036661148)","(0.032021913677453995, 0.07730694115161896)",1,1,2.490447998046875,2.5543975830078125,Fixation,POINT (0.0209279283881187 0.0664432607591152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217990051,16732393240,1,1,"(0.006150336470454931, 0.058965496718883514)","(0.030815962702035904, 0.06988237798213959)",1,1,2.5160369873046875,2.530670166015625,Fixation,POINT (0.0184831495862454 0.0644239373505116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208217998384,16732401573,1,1,"(0.009645197540521622, 0.059573810547590256)","(0.023014701902866364, 0.07318749278783798)",1,1,2.50390625,2.5551300048828125,Fixation,POINT (0.016329949721694 0.0663806516677141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218006717,16732409906,1,1,"(0.006720034405589104, 0.06069832667708397)","(0.022649748250842094, 0.07976356893777847)",1,1,2.516464233398437,2.530548095703125,Fixation,POINT (0.0146848913282156 0.0702309478074312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218015053,16732418242,1,1,"(0.007428956683725119, 0.06141519919037819)","(0.021128825843334198, 0.093460813164711)",1,1,2.4975128173828125,2.532821655273437,Fixation,POINT (0.0142788912635297 0.0774380061775446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218023386,16732426575,1,1,"(0.008084495551884174, 0.05968094989657402)","(0.02289695106446743, 0.09443262964487076)",1,1,2.5048065185546875,2.52740478515625,Fixation,POINT (0.0154907233081758 0.0770567897707224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218031719,16732434908,1,1,"(0.008069910109043121, 0.049009524285793304)","(0.031159384176135063, 0.0752478837966919)",1,1,2.518829345703125,2.5326690673828125,Fixation,POINT (0.0196146471425891 0.0621287040412426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218040053,16732443242,1,1,"(0.006256354972720146, 0.0573795884847641)","(0.028625087812542915, 0.07072055339813232)",1,1,2.5181427001953125,2.553863525390625,Fixation,POINT (0.0174407213926315 0.0640500709414482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218048386,16732451575,1,1,"(0.009798546321690083, 0.04935260862112045)","(0.02887670136988163, 0.08380506932735443)",1,1,2.523773193359375,2.542144775390625,Fixation,POINT (0.0193376238457859 0.0665788389742374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218056719,16732459908,1,1,"(0.005175762809813023, 0.053943268954753876)","(0.03159470111131668, 0.08969631046056747)",1,1,2.5182342529296875,2.543685913085937,Fixation,POINT (0.0183852319605649 0.0718197897076607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218065053,16732468242,1,1,"(0.010154766030609608, 0.05884808301925659)","(0.026975000277161598, 0.08472643792629242)",1,1,2.5030670166015625,2.5452117919921875,Fixation,POINT (0.0185648831538856 0.0717872604727745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218073386,16732476575,1,1,"(0.008822531439363956, 0.0566222183406353)","(0.025190500542521477, 0.07758498191833496)",1,1,2.530609130859375,2.5493927001953125,Fixation,POINT (0.0170065159909427 0.0671036001294851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218081719,16732484908,1,1,"(0.010687337256968021, 0.0510312020778656)","(0.024047503247857094, 0.07526364177465439)",1,1,2.52337646484375,2.5570831298828125,Fixation,POINT (0.0173674202524126 0.06314742192626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218090053,16732493242,1,1,"(0.007649929262697697, 0.04674345627427101)","(0.023895854130387306, 0.07677479088306427)",1,1,2.5308990478515625,2.573974609375,Fixation,POINT (0.0157728916965425 0.0617591235786676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218098386,16732501575,1,1,"(0.00886605679988861, 0.05879107862710953)","(0.02507053129374981, 0.08012062311172485)",1,1,2.5161590576171875,2.5617218017578125,Fixation,POINT (0.0169682940468192 0.0694558508694172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218106719,16732509908,1,1,"(0.008767417632043362, 0.06207083910703659)","(0.028053516522049904, 0.07515893876552582)",1,1,2.542098999023437,2.5493621826171875,Fixation,POINT (0.0184104670770466 0.0686148889362812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218115053,16732518242,1,1,"(0.01054332684725523, 0.06888408213853836)","(0.01985582523047924, 0.07992830127477646)",1,1,2.5161285400390625,2.5625,Fixation,POINT (0.0151995760388672 0.0744061917066574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218123386,16732526575,1,1,"(0.0039172046817839146, 0.05693984031677246)","(0.02545655518770218, 0.08066599071025848)",1,1,2.537704467773437,2.563583374023437,Fixation,POINT (0.014686879934743 0.0688029155135155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218131720,16732534908,1,1,"(0.0035079470835626125, 0.05463334918022156)","(0.02387608028948307, 0.0848192647099495)",1,1,2.5462799072265625,2.5748291015625,Fixation,POINT (0.0136920136865228 0.0697263069450855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218140054,16732543242,1,1,"(0.00949824694544077, 0.04708399623632431)","(0.023411190137267113, 0.08257380872964859)",1,1,2.531829833984375,2.56280517578125,Fixation,POINT (0.0164547185413539 0.0648289024829864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218148394,16732551582,1,1,"(0.010116543620824814, 0.052146606147289276)","(0.020272059366106987, 0.08156821131706238)",1,1,2.5369110107421875,2.60235595703125,Fixation,POINT (0.0151943014934659 0.0668574087321758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208218156727,16732559915,1,1,"(0.014941851608455181, 0.06200477480888367)","(0.03175738826394081, 0.07972182333469391)",1,1,2.5368804931640625,2.5537261962890625,Fixation,POINT (0.023349619936198 0.0708632990717888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
