,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Node.0,setNamedItem.0,Node.1,arg.0,try.0,return.0,NodeImpl.0,build.0,XMLParserImpl.0,setNamedItem.1,this.0,getJsObject.0,DOMItem.0,arg.1,).0,getJsObject.1,catch.0,JavaScriptException.0,e.0,throw.0,new.0,DOMNodeException.0,DOMNodeException.1,INVALID_MODIFICATION_ERR.0,e.1,this.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,setNamedItem,1810886,1209707646357,18222045063,1,1,"(0.0467168390750885, 0.11128554493188858)","(0.05933010205626488, 0.12184449285268784)",1,1,2.549835205078125,2.560028076171875,Fixation,POINT (0.0530234705656767 0.1165650188922882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707654690,18222053396,1,1,"(0.050976600497961044, 0.1094236671924591)","(0.05895964056253433, 0.12464923411607742)",1,1,2.5448150634765625,2.56793212890625,Fixation,POINT (0.0549681205302477 0.1170364506542683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707663023,18222061729,1,1,"(0.04933127015829086, 0.11367994546890259)","(0.06275106221437454, 0.12304969131946564)",1,1,2.54705810546875,2.5671844482421875,Fixation,POINT (0.0560411661863327 0.1183648183941841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707671356,18222070062,1,1,"(0.04818090796470642, 0.10456637293100357)","(0.06209684535861015, 0.13107846677303314)",1,1,2.53509521484375,2.577880859375,Fixation,POINT (0.0551388766616583 0.1178224198520184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707679690,18222078396,1,1,"(0.049803826957941055, 0.11058110743761063)","(0.057106904685497284, 0.1263139247894287)",1,1,2.5406494140625,2.57366943359375,Fixation,POINT (0.0534553658217192 0.1184475161135197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707688023,18222086729,1,1,"(0.048767149448394775, 0.11371651291847229)","(0.06013857573270798, 0.11992237716913223)",1,1,2.542724609375,2.5765380859375,Fixation,POINT (0.0544528625905514 0.1168194450438023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707696356,18222095062,1,1,"(0.0469374805688858, 0.1047883927822113)","(0.06528028845787048, 0.12932805716991425)",1,1,2.538192749023437,2.5672149658203125,Fixation,POINT (0.0561088845133781 0.1170582249760628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707704690,18222103396,1,1,"(0.04620862752199173, 0.11108772456645966)","(0.06206246092915535, 0.11866288632154465)",1,1,2.5292205810546875,2.558334350585937,Fixation,POINT (0.0541355442255735 0.1148753054440022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707713028,18222111734,1,1,"(0.05138975381851196, 0.11065994948148727)","(0.05957978963851929, 0.11951631307601929)",1,1,2.539276123046875,2.5807647705078125,Fixation,POINT (0.0554847717285156 0.1150881312787533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707721362,18222120068,1,1,"(0.047527015209198, 0.11453072726726532)","(0.0614546500146389, 0.12216843664646149)",1,1,2.5438995361328125,2.5841522216796875,Fixation,POINT (0.0544908326119184 0.1183495819568634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707729695,18222128401,1,1,"(0.05021250247955322, 0.11346497386693954)","(0.0651666447520256, 0.12270926684141159)",1,1,2.545379638671875,2.5767974853515625,Fixation,POINT (0.0576895736157894 0.1180871203541756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707738028,18222136734,1,1,"(0.04927889257669449, 0.1108531653881073)","(0.05897600203752518, 0.12472473084926605)",1,1,2.5436553955078125,2.567367553710937,Fixation,POINT (0.0541274473071098 0.1177889481186867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707746361,18222145067,1,1,"(0.05055644363164902, 0.10996422916650772)","(0.05731457471847534, 0.12707901000976562)",1,1,2.53399658203125,2.58197021484375,Fixation,POINT (0.0539355091750622 0.1185216195881367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707754695,18222153401,1,1,"(0.04897041991353035, 0.11179555952548981)","(0.06141955778002739, 0.1201883926987648)",1,1,2.539047241210937,2.567108154296875,Fixation,POINT (0.0551949888467789 0.1159919761121273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707763028,18222161734,1,1,"(0.04954757168889046, 0.11292073130607605)","(0.06367877870798111, 0.1254243552684784)",1,1,2.544158935546875,2.5775146484375,Fixation,POINT (0.0566131751984358 0.1191725432872772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707771362,18222170068,1,1,"(0.05217180401086807, 0.11527065932750702)","(0.06075393781065941, 0.12130889296531677)",1,1,2.5376129150390625,2.574813842773437,Fixation,POINT (0.0564628709107637 0.1182897761464119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707779695,18222178401,1,1,"(0.0523638054728508, 0.10727589577436447)","(0.06122344732284546, 0.12194676697254181)",1,1,2.563827514648437,2.5814361572265625,Fixation,POINT (0.0567936263978481 0.1146113313734531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707788028,18222186734,1,1,"(0.05055994540452957, 0.10932520031929016)","(0.0641218051314354, 0.12379801273345947)",1,1,2.5539093017578125,2.5659942626953125,Fixation,POINT (0.0573408752679825 0.1165616065263748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707796362,18222195068,1,1,"(0.05127057433128357, 0.11778421700000763)","(0.06140277162194252, 0.12921181321144104)",1,1,2.561614990234375,2.5722198486328125,Fixation,POINT (0.056336672976613 0.1234980151057243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707804695,18222203401,1,1,"(0.04927034303545952, 0.10975751280784607)","(0.06154356524348259, 0.12155120819807053)",1,1,2.550643920898437,2.5665740966796875,Fixation,POINT (0.0554069541394711 0.1156543605029583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707813028,18222211734,1,1,"(0.046651456505060196, 0.10705140233039856)","(0.05262427777051926, 0.1232316642999649)",1,1,2.53704833984375,2.5716705322265625,Fixation,POINT (0.0496378671377897 0.1151415333151817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707821362,18222220068,1,1,"(0.029174145311117172, 0.11683860421180725)","(0.04785884916782379, 0.13504591584205627)",1,1,2.55035400390625,2.57098388671875,Fixation,POINT (0.0385164972394705 0.1259422600269318),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707829695,18222228401,1,1,"(0.04524539038538933, 0.12464522570371628)","(0.0527467355132103, 0.13475841283798218)",1,1,2.551620483398437,2.558074951171875,Fixation,POINT (0.0489960629492998 0.1297018192708492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707838033,18222236739,1,1,"(0.03785356879234314, 0.11518733203411102)","(0.04895040765404701, 0.13040566444396973)",1,1,2.5492706298828125,2.5698394775390625,Fixation,POINT (0.0434019882231951 0.1227964982390404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707846367,18222245073,1,1,"(0.04160769283771515, 0.11774908006191254)","(0.05003338307142258, 0.1292554885149002)",1,1,2.5496368408203125,2.581817626953125,Fixation,POINT (0.0458205379545689 0.1235022842884064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707854701,18222253406,1,1,"(0.03859363868832588, 0.12410888075828552)","(0.04669737070798874, 0.1349097341299057)",1,1,2.560089111328125,2.5860595703125,Fixation,POINT (0.0426455046981573 0.1295093074440956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707863034,18222261739,1,1,"(0.041409753262996674, 0.12055618315935135)","(0.050327349454164505, 0.1329425424337387)",1,1,2.5659332275390625,2.5753631591796875,Fixation,POINT (0.0458685513585806 0.126749362796545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707871368,18222270073,1,1,"(0.042618654668331146, 0.1219114288687706)","(0.05011048540472984, 0.14021095633506775)",1,1,2.5757598876953125,2.5875244140625,Fixation,POINT (0.0463645700365305 0.1310611926019192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707879701,18222278406,1,1,"(0.040005020797252655, 0.12230542302131653)","(0.04985079914331436, 0.13459330797195435)",1,1,2.5616912841796875,2.579132080078125,Fixation,POINT (0.0449279099702835 0.1284493654966354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707888034,18222286739,1,1,"(0.03749711066484451, 0.12481743842363358)","(0.049645427614450455, 0.13408035039901733)",1,1,2.5676727294921875,2.5940399169921875,Fixation,POINT (0.0435712691396475 0.1294488944113254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707896368,18222295073,1,1,"(0.04193233326077461, 0.1232302188873291)","(0.04770851135253906, 0.13698963820934296)",1,1,2.5646209716796875,2.575286865234375,Fixation,POINT (0.0448204223066568 0.130109928548336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707904701,18222303406,1,1,"(0.0413815900683403, 0.1273850053548813)","(0.048471760004758835, 0.13585041463375092)",1,1,2.56683349609375,2.5822906494140625,Fixation,POINT (0.0449266750365496 0.1316177099943161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707913034,18222311739,1,1,"(0.040648914873600006, 0.12381548434495926)","(0.04625047370791435, 0.13490590453147888)",1,1,2.5633087158203125,2.5876007080078125,Fixation,POINT (0.0434496942907572 0.1293606944382191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707921368,18222320073,1,1,"(0.03937103971838951, 0.12166813760995865)","(0.045996181666851044, 0.14151641726493835)",1,1,2.5692596435546875,2.5786590576171875,Fixation,POINT (0.0426836106926203 0.1315922774374485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707929701,18222328406,1,1,"(0.047343943268060684, 0.12777720391750336)","(0.04200640320777893, 0.1589406281709671)",1,1,2.577377319335937,2.564422607421875,Fixation,POINT (0.0446751732379198 0.1433589160442352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209707938034,18222336739,1,1,"(0.05660760775208473, 0.14026805758476257)","(0.04220089316368103, 0.12230100482702255)",1,1,2.5562744140625,2.6643829345703125,Fixation,POINT (0.0494042504578829 0.1312845312058926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708121377,18222520081,1,1,"(0.10513968020677567, 0.16091951727867126)","(0.10572829842567444, 0.22288963198661804)",1,1,2.57403564453125,2.49969482421875,,POINT (0.105433989316225 0.1919045746326446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708129711,18222528415,1,1,"(0.10212932527065277, 0.17220546305179596)","(0.107162706553936, 0.17021146416664124)",1,1,2.520050048828125,2.583114624023437,Fixation,POINT (0.1046460159122944 0.1712084636092186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708138044,18222536748,1,1,"(0.10625886917114258, 0.16722472012043)","(0.11002716422080994, 0.14853201806545258)",1,1,2.53717041015625,2.5976715087890625,Fixation,POINT (0.1081430166959763 0.1578783690929413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708146378,18222545082,1,1,"(0.10509929060935974, 0.17463280260562897)","(0.11238543689250946, 0.16876904666423798)",1,1,2.5507965087890625,2.540390014648437,Fixation,POINT (0.1087423637509346 0.1717009246349335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708154711,18222553415,1,1,"(0.10707887262105942, 0.17069031298160553)","(0.10991920530796051, 0.18162187933921814)",1,1,2.5613555908203125,2.5397491455078125,Fixation,POINT (0.10849903896451 0.1761560961604118),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708163046,18222561750,1,1,"(0.11005513370037079, 0.16630956530570984)","(0.11639516800642014, 0.17013975977897644)",1,1,2.5633087158203125,2.551498413085937,Fixation,POINT (0.1132251508533955 0.1682246625423431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708171379,18222570083,1,1,"(0.1039387583732605, 0.17429962754249573)","(0.11758249253034592, 0.17024686932563782)",1,1,2.57147216796875,2.5587158203125,Fixation,POINT (0.1107606254518032 0.1722732484340668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708179710,18222578414,1,1,"(0.10843364894390106, 0.16239452362060547)","(0.11175487190485, 0.17732249200344086)",1,1,2.57513427734375,2.567001342773437,Fixation,POINT (0.1100942604243755 0.1698585078120232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708188044,18222586748,1,1,"(0.10565158724784851, 0.16042867302894592)","(0.11230222135782242, 0.17866097390651703)",1,1,2.595367431640625,2.5655975341796875,Fixation,POINT (0.1089769043028355 0.1695448234677315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708196377,18222595081,1,1,"(0.10208692401647568, 0.15487739443778992)","(0.11563946306705475, 0.18761299550533295)",1,1,2.589385986328125,2.5684814453125,Fixation,POINT (0.1088631935417652 0.1712451949715614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708204712,18222603416,1,1,"(0.10008148103952408, 0.15696674585342407)","(0.10866175591945648, 0.1755630075931549)",1,1,2.5789947509765625,2.5701904296875,Fixation,POINT (0.1043716184794903 0.1662648767232895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708213046,18222611750,1,1,"(0.10554216802120209, 0.16085940599441528)","(0.11206718534231186, 0.18604262173175812)",1,1,2.590179443359375,2.5702667236328125,Fixation,POINT (0.108804676681757 0.1734510138630867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708221377,18222620081,1,1,"(0.10797817260026932, 0.1489873081445694)","(0.11135634779930115, 0.17626245319843292)",1,1,2.6033935546875,2.5761871337890625,Fixation,POINT (0.1096672601997852 0.1626248806715012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708229714,18222628418,1,1,"(0.10660096257925034, 0.1630377173423767)","(0.11077792942523956, 0.184062659740448)",1,1,2.61566162109375,2.5702667236328125,Fixation,POINT (0.108689446002245 0.1735501885414124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708238050,18222636754,1,1,"(0.11235084384679794, 0.14917589724063873)","(0.11457478255033493, 0.17890392243862152)",1,1,2.58807373046875,2.57025146484375,Fixation,POINT (0.1134628131985664 0.1640399098396301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708246383,18222645087,1,1,"(0.11287891119718552, 0.15301328897476196)","(0.11541005223989487, 0.1801745593547821)",1,1,2.602935791015625,2.566741943359375,Fixation,POINT (0.1141444817185402 0.166593924164772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708254714,18222653418,1,1,"(0.10887014865875244, 0.16416358947753906)","(0.11211249977350235, 0.17595984041690826)",1,1,2.6102752685546875,2.584823608398437,Fixation,POINT (0.1104913242161274 0.1700617149472237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708263050,18222661754,1,1,"(0.10494112968444824, 0.15694263577461243)","(0.1125841811299324, 0.1801576018333435)",1,1,2.6104278564453125,2.5770263671875,Fixation,POINT (0.1087626554071903 0.168550118803978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708271383,18222670087,1,1,"(0.10250089317560196, 0.15389353036880493)","(0.11372383683919907, 0.17491760849952698)",1,1,2.616806030273437,2.59197998046875,Fixation,POINT (0.1081123650074005 0.164405569434166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708279714,18222678418,1,1,"(0.10529086738824844, 0.1662341207265854)","(0.11331821978092194, 0.17538096010684967)",1,1,2.6178436279296875,2.5775299072265625,Fixation,POINT (0.1093045435845852 0.1708075404167175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708288050,18222686754,1,1,"(0.10862388461828232, 0.1453164517879486)","(0.11095766723155975, 0.17322801053524017)",1,1,2.617889404296875,2.582305908203125,Fixation,POINT (0.109790775924921 0.1592722311615944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708296383,18222695087,1,1,"(0.10980746150016785, 0.16075095534324646)","(0.11395680159330368, 0.1728525161743164)",1,1,2.601547241210937,2.6127471923828125,Fixation,POINT (0.1118821315467358 0.1668017357587814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708304716,18222703420,1,1,"(0.10715065151453018, 0.1554805040359497)","(0.11268945038318634, 0.174004927277565)",1,1,2.628173828125,2.609527587890625,Fixation,POINT (0.1099200509488583 0.1647427156567574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708313050,18222711754,1,1,"(0.10328914225101471, 0.1587284356355667)","(0.1086258515715599, 0.17439506947994232)",1,1,2.6291656494140625,2.610443115234375,Fixation,POINT (0.1059574969112873 0.1665617525577545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708321383,18222720087,1,1,"(0.09967364370822906, 0.15101194381713867)","(0.11072671413421631, 0.16910362243652344)",1,1,2.62542724609375,2.6107177734375,Fixation,POINT (0.1052001789212227 0.160057783126831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708329716,18222728420,1,1,"(0.1038408875465393, 0.16508542001247406)","(0.11075380444526672, 0.17334198951721191)",1,1,2.6410369873046875,2.6204071044921875,Fixation,POINT (0.107297345995903 0.169213704764843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708338049,18222736753,1,1,"(0.1083400622010231, 0.15298379957675934)","(0.11226959526538849, 0.17281508445739746)",1,1,2.629669189453125,2.61505126953125,Fixation,POINT (0.1103048287332058 0.1628994420170784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708346383,18222745087,1,1,"(0.1117851585149765, 0.15469828248023987)","(0.11277703195810318, 0.17564727365970612)",1,1,2.6533660888671875,2.6185302734375,Fixation,POINT (0.1122810952365398 0.165172778069973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708354717,18222753421,1,1,"(0.1117008626461029, 0.15719880163669586)","(0.11230519413948059, 0.17449505627155304)",1,1,2.629241943359375,2.628570556640625,Fixation,POINT (0.1120030283927918 0.1658469289541244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708363056,18222761759,1,1,"(0.11061270534992218, 0.16155798733234406)","(0.11173412948846817, 0.17162445187568665)",1,1,2.6457977294921875,2.6185455322265625,Fixation,POINT (0.1111734174191952 0.1665912196040154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708371389,18222770092,1,1,"(0.10729215294122696, 0.15975382924079895)","(0.1112903580069542, 0.1686415821313858)",1,1,2.6513824462890625,2.640167236328125,Fixation,POINT (0.1092912554740906 0.1641977056860924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708379723,18222778426,1,1,"(0.10391198843717575, 0.15955065190792084)","(0.10904863476753235, 0.1649145931005478)",1,1,2.664886474609375,2.6338348388671875,Fixation,POINT (0.106480311602354 0.1622326225042343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708388056,18222786759,1,1,"(0.10192346572875977, 0.15265442430973053)","(0.11135274171829224, 0.1648624688386917)",1,1,2.6636505126953125,2.63580322265625,Fixation,POINT (0.106638103723526 0.1587584465742111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708396389,18222795092,1,1,"(0.10147741436958313, 0.1597609668970108)","(0.11002171039581299, 0.16661138832569122)",1,1,2.64544677734375,2.66131591796875,Fixation,POINT (0.1057495623826981 0.163186177611351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708429723,18222828426,1,1,"(0.24497060477733612, 0.16927717626094818)","(0.25467005372047424, 0.18812961876392365)",1,1,2.728485107421875,2.6890106201171875,Fixation,POINT (0.2498203292489052 0.1787033975124359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708438056,18222836759,1,1,"(0.24220441281795502, 0.16175983846187592)","(0.24788826704025269, 0.1874484419822693)",1,1,2.7263336181640625,2.69000244140625,Fixation,POINT (0.2450463399291038 0.1746041402220726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708446389,18222845092,1,1,"(0.2444613128900528, 0.16906124353408813)","(0.24979844689369202, 0.18149496614933014)",1,1,2.7192535400390625,2.6868133544921875,Fixation,POINT (0.2471298798918724 0.1752781048417091),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708454723,18222853426,1,1,"(0.2476842999458313, 0.17139549553394318)","(0.2527453899383545, 0.18104830384254456)",1,1,2.719955444335937,2.6813507080078125,Fixation,POINT (0.2502148449420929 0.1762218996882439),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708463056,18222861759,1,1,"(0.24655045568943024, 0.16673992574214935)","(0.25177159905433655, 0.1821444183588028)",1,1,2.6914520263671875,2.6689910888671875,Fixation,POINT (0.2491610273718834 0.1744421720504761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708471389,18222870092,1,1,"(0.2459789216518402, 0.16245365142822266)","(0.25294461846351624, 0.18215470016002655)",1,1,2.711776733398437,2.6791229248046875,Fixation,POINT (0.2494617700576782 0.1723041757941246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708479722,18222878425,1,1,"(0.2500731647014618, 0.1624954789876938)","(0.2506382167339325, 0.1754099279642105)",1,1,2.7159881591796875,2.6817626953125,Fixation,POINT (0.2503556907176971 0.1689527034759522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708488056,18222886759,1,1,"(0.2491833120584488, 0.1699996441602707)","(0.2508672773838043, 0.17863500118255615)",1,1,2.72332763671875,2.670257568359375,Fixation,POINT (0.2500252947211266 0.1743173226714134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708496393,18222895096,1,1,"(0.25175613164901733, 0.16872403025627136)","(0.25206223130226135, 0.18161284923553467)",1,1,2.7033843994140625,2.682708740234375,Fixation,POINT (0.2519091814756393 0.175168439745903),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708504727,18222903430,1,1,"(0.2502940893173218, 0.15761400759220123)","(0.24899059534072876, 0.1822431981563568)",1,1,2.6988067626953125,2.6805572509765625,Fixation,POINT (0.2496423423290253 0.169928602874279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708513060,18222911763,1,1,"(0.2524665296077728, 0.1701599359512329)","(0.25029027462005615, 0.17992936074733734)",1,1,2.72027587890625,2.6723785400390625,Fixation,POINT (0.2513784021139145 0.1750446483492851),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708521393,18222920096,1,1,"(0.2511722445487976, 0.16800963878631592)","(0.2527790367603302, 0.17976760864257812)",1,1,2.73712158203125,2.6680450439453125,Fixation,POINT (0.2519756406545639 0.173888623714447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708529727,18222928430,1,1,"(0.25055620074272156, 0.17178240418434143)","(0.25459814071655273, 0.17614014446735382)",1,1,2.7101593017578125,2.6615447998046875,Fixation,POINT (0.2525771707296372 0.1739612743258476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708538060,18222936763,1,1,"(0.2507173418998718, 0.16873949766159058)","(0.2560792565345764, 0.18465571105480194)",1,1,2.713607788085937,2.6608123779296875,Fixation,POINT (0.2533982992172241 0.1766976043581963),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708546393,18222945096,1,1,"(0.24743860960006714, 0.16553615033626556)","(0.2529574930667877, 0.17924542725086212)",1,1,2.6808013916015625,2.658843994140625,Fixation,POINT (0.2501980513334274 0.1723907887935638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708554727,18222953430,1,1,"(0.24638131260871887, 0.15468303859233856)","(0.24877579510211945, 0.17878593504428864)",1,1,2.6776123046875,2.66680908203125,Fixation,POINT (0.2475785538554192 0.1667344868183136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708563060,18222961763,1,1,"(0.24942855536937714, 0.17019064724445343)","(0.250264048576355, 0.18437162041664124)",1,1,2.696533203125,2.6584014892578125,Fixation,POINT (0.2498463019728661 0.1772811338305473),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209708571393,18222970096,1,1,"(0.24630999565124512, 0.17080512642860413)","(0.25263217091560364, 0.18073631823062897)",1,1,2.699310302734375,2.6595001220703125,Fixation,POINT (0.2494710832834244 0.1757707223296166),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
