,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,createServerChooser.0,MainMenuBar.0,mainMenuBar.0,=.0,MainMenuBar.1,getInstance.0,int.0,nodeId.0,=.1,dbMgr.0,getNodeId.0,String.0,cbNE.0,getSelectedItem.0,DownloadFileChooser.0,downloadFile.0,=.2,new.0,DownloadFileChooser.1,nodeId.1,DBDataDesc.0,SHELF_OLT1.0,tfFileName.0,tfFileNameOnly.0,mainMenuBar.1,putCommand.0,Object.0,downloadFile.1,downloadFile.2,setViewId.0,mainMenuBar.2,getViewId.0,downloadFile.3,setVisible.0,TRUE.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,createServerChooser,35553791,1208885348069,17399749673,1,1,"(0.06830863654613495, 0.16167065501213074)","(0.07730010896921158, 0.16451863944530487)",1,1,2.589019775390625,2.477325439453125,Fixation,POINT (0.0728043727576733 0.1630946472287178),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885356402,17399758006,1,1,"(0.07130018621683121, 0.16885827481746674)","(0.08082374185323715, 0.1701420098543167)",1,1,2.5871734619140625,2.49664306640625,Fixation,POINT (0.0760619640350342 0.1695001423358917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885364736,17399766340,1,1,"(0.07225783914327621, 0.15735216438770294)","(0.07894561439752579, 0.16818322241306305)",1,1,2.611358642578125,2.5016326904296875,Fixation,POINT (0.075601726770401 0.162767693400383),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885373069,17399774673,1,1,"(0.07371442019939423, 0.16020865738391876)","(0.07473938167095184, 0.1698170155286789)",1,1,2.5982208251953125,2.503448486328125,Fixation,POINT (0.074226900935173 0.1650128364562988),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885381402,17399783006,1,1,"(0.0665532797574997, 0.16437116265296936)","(0.07364697009325027, 0.16403508186340332)",1,1,2.593246459960937,2.503173828125,Fixation,POINT (0.070100124925375 0.1642031222581863),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885389736,17399791340,1,1,"(0.07431115955114365, 0.15562793612480164)","(0.06975311785936356, 0.16529390215873718)",1,1,2.6007537841796875,2.522918701171875,Fixation,POINT (0.0720321387052536 0.1604609191417694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885398069,17399799673,1,1,"(0.07248244434595108, 0.15982767939567566)","(0.07684147357940674, 0.1683783233165741)",1,1,2.6126861572265625,2.4996490478515625,Fixation,POINT (0.0746619589626789 0.1641030013561249),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885406402,17399808006,1,1,"(0.07010146230459213, 0.15299072861671448)","(0.07655066251754761, 0.171011820435524)",1,1,2.622955322265625,2.501708984375,Fixation,POINT (0.0733260624110699 0.1620012745261192),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885414736,17399816340,1,1,"(0.06876683980226517, 0.15506704151630402)","(0.0802321657538414, 0.15981796383857727)",1,1,2.6239166259765625,2.4990234375,Fixation,POINT (0.0744995027780533 0.1574425026774406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885423069,17399824673,1,1,"(0.07255608588457108, 0.16047120094299316)","(0.07167280465364456, 0.16732430458068848)",1,1,2.631134033203125,2.495147705078125,Fixation,POINT (0.0721144452691078 0.1638977527618408),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885431402,17399833006,1,1,"(0.07564195245504379, 0.15701939165592194)","(0.07411710917949677, 0.16602423787117004)",1,1,2.6197052001953125,2.4961395263671875,Fixation,POINT (0.0748795308172703 0.161521814763546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885439736,17399841340,1,1,"(0.0683215782046318, 0.15673992037773132)","(0.08370399475097656, 0.16694897413253784)",1,1,2.6083526611328125,2.50384521484375,Fixation,POINT (0.0760127864778042 0.1618444472551346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885448069,17399849673,1,1,"(0.07731319963932037, 0.16549725830554962)","(0.0724678561091423, 0.1658536195755005)",1,1,2.618682861328125,2.517730712890625,Fixation,POINT (0.0748905278742313 0.165675438940525),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885456402,17399858006,1,1,"(0.06940726935863495, 0.15263938903808594)","(0.08022826910018921, 0.16896280646324158)",1,1,2.61309814453125,2.478240966796875,Fixation,POINT (0.0748177692294121 0.1608010977506638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885464740,17399866344,1,1,"(0.06999363005161285, 0.15004229545593262)","(0.0786692425608635, 0.1678481549024582)",1,1,2.6009063720703125,2.500091552734375,Fixation,POINT (0.0743314363062382 0.1589452251791954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885473073,17399874677,1,1,"(0.07135491818189621, 0.15984967350959778)","(0.07159670442342758, 0.16987204551696777)",1,1,2.6031646728515625,2.4955596923828125,Fixation,POINT (0.0714758113026619 0.1648608595132828),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885481408,17399883012,1,1,"(0.06102446839213371, 0.1559339463710785)","(0.07462497800588608, 0.171428382396698)",1,1,2.6236114501953125,2.512557983398437,Fixation,POINT (0.0678247231990099 0.1636811643838882),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885489740,17399891344,1,1,"(0.07115302979946136, 0.14478395879268646)","(0.0852135568857193, 0.16470608115196228)",1,1,2.6187896728515625,2.502471923828125,Fixation,POINT (0.0781832933425903 0.1547450199723244),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885498075,17399899679,1,1,"(0.07378711551427841, 0.15206633508205414)","(0.08299431949853897, 0.1683247834444046)",1,1,2.6131744384765625,2.511459350585937,Fixation,POINT (0.0783907175064087 0.1601955592632294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885506408,17399908012,1,1,"(0.062434904277324677, 0.14985929429531097)","(0.07823354750871658, 0.15991131961345673)",1,1,2.615219116210937,2.5218505859375,Fixation,POINT (0.0703342258930206 0.1548853069543838),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885514742,17399916346,1,1,"(0.08142226189374924, 0.1359298974275589)","(0.08997412770986557, 0.15481124818325043)",1,1,2.590667724609375,2.509979248046875,Fixation,POINT (0.0856981948018074 0.1453705728054047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885539742,17399941346,1,1,"(0.1178085133433342, 0.13129523396492004)","(0.12913720309734344, 0.1410423368215561)",1,1,2.6291961669921875,2.56231689453125,Fixation,POINT (0.1234728582203388 0.1361687853932381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885548075,17399949679,1,1,"(0.11897549778223038, 0.12835471332073212)","(0.13410350680351257, 0.1385667622089386)",1,1,2.624664306640625,2.5516357421875,Fixation,POINT (0.1265395022928715 0.1334607377648354),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885556409,17399958012,1,1,"(0.11765951663255692, 0.1361239105463028)","(0.13339091837406158, 0.1437501162290573)",1,1,2.6213836669921875,2.5186767578125,Fixation,POINT (0.1255252175033092 0.13993701338768),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885564743,17399966346,1,1,"(0.1234499141573906, 0.128329336643219)","(0.13673202693462372, 0.1443115472793579)",1,1,2.63958740234375,2.541839599609375,Fixation,POINT (0.1300909705460072 0.1363204419612884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885573076,17399974679,1,1,"(0.12769673764705658, 0.13410116732120514)","(0.12998662889003754, 0.140598863363266)",1,1,2.622222900390625,2.528778076171875,Fixation,POINT (0.1288416832685471 0.1373500153422356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885581401,17399983004,1,1,"(0.12676876783370972, 0.12718629837036133)","(0.12850776314735413, 0.14173364639282227)",1,1,2.6249542236328125,2.5173797607421875,Fixation,POINT (0.1276382654905319 0.1344599723815918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885589747,17399991350,1,1,"(0.12008967250585556, 0.13066597282886505)","(0.13672873377799988, 0.150070458650589)",1,1,2.629638671875,2.5282135009765625,Fixation,POINT (0.1284092031419277 0.140368215739727),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885598071,17399999674,1,1,"(0.12305697798728943, 0.12455068528652191)","(0.13295333087444305, 0.13805021345615387)",1,1,2.602752685546875,2.54266357421875,Fixation,POINT (0.1280051544308662 0.1313004493713379),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885606405,17400008008,1,1,"(0.12398707121610641, 0.1277552992105484)","(0.12623634934425354, 0.15451472997665405)",1,1,2.622222900390625,2.5340576171875,Fixation,POINT (0.12511171028018 0.1411350145936012),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885614739,17400016342,1,1,"(0.1162363663315773, 0.13133850693702698)","(0.1410079300403595, 0.1408182978630066)",1,1,2.6260528564453125,2.53460693359375,Fixation,POINT (0.1286221481859684 0.1360784024000168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885623072,17400024675,1,1,"(0.12772437930107117, 0.12621891498565674)","(0.13489511609077454, 0.1528300791978836)",1,1,2.6255645751953125,2.5195465087890625,Fixation,POINT (0.1313097476959228 0.1395244970917702),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885631405,17400033008,1,1,"(0.11664389818906784, 0.12517833709716797)","(0.13937535881996155, 0.14175893366336823)",1,1,2.61309814453125,2.52362060546875,Fixation,POINT (0.1280096285045147 0.1334686353802681),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885639739,17400041342,1,1,"(0.11978144198656082, 0.12765876948833466)","(0.13821031153202057, 0.1351335048675537)",1,1,2.610382080078125,2.502593994140625,Fixation,POINT (0.1289958767592907 0.1313961371779442),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885648072,17400049675,1,1,"(0.12319519370794296, 0.13352754712104797)","(0.13505993783473969, 0.1466100811958313)",1,1,2.620758056640625,2.523178100585937,Fixation,POINT (0.1291275657713413 0.1400688141584396),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885656406,17400058009,1,1,"(0.1168580949306488, 0.12124935537576675)","(0.13401766121387482, 0.13152362406253815)",1,1,2.618133544921875,2.52374267578125,Fixation,POINT (0.1254378780722618 0.1263864897191524),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885664739,17400066342,1,1,"(0.12214446067810059, 0.13183532655239105)","(0.13277368247509003, 0.14088022708892822)",1,1,2.609359741210937,2.5084228515625,Fixation,POINT (0.1274590715765953 0.1363577768206596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885673072,17400074675,1,1,"(0.1240922212600708, 0.11725301295518875)","(0.12645697593688965, 0.13958971202373505)",1,1,2.589584350585937,2.5187225341796875,Fixation,POINT (0.1252745985984802 0.1284213624894619),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885681406,17400083009,1,1,"(0.1222386583685875, 0.12666015326976776)","(0.13226726651191711, 0.1429728865623474)",1,1,2.6169891357421875,2.502838134765625,Fixation,POINT (0.1272529624402523 0.1348165199160576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885689739,17400091342,1,1,"(0.1200266033411026, 0.12132525444030762)","(0.12964878976345062, 0.13344061374664307)",1,1,2.5895538330078125,2.5021209716796875,Fixation,POINT (0.1248376965522766 0.1273829340934753),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885698072,17400099675,1,1,"(0.11612703651189804, 0.12680348753929138)","(0.12933231890201569, 0.13458673655986786)",1,1,2.6123046875,2.500762939453125,Fixation,POINT (0.1227296777069569 0.1306951120495796),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885706406,17400108009,1,1,"(0.1175452247262001, 0.12364178895950317)","(0.12944629788398743, 0.13991187512874603)",1,1,2.6200408935546875,2.5204620361328125,Fixation,POINT (0.1234957613050938 0.1317768320441246),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885714739,17400116342,1,1,"(0.1202220618724823, 0.1290077567100525)","(0.1298264116048813, 0.14408288896083832)",1,1,2.606674194335937,2.5276641845703125,Fixation,POINT (0.1250242367386818 0.1365453228354454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885723078,17400124681,1,1,"(0.12100734561681747, 0.11611257493495941)","(0.13361099362373352, 0.14216379821300507)",1,1,2.60675048828125,2.5176544189453125,Fixation,POINT (0.1273091696202755 0.1291381865739822),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885731412,17400133015,1,1,"(0.11711345613002777, 0.12567536532878876)","(0.12366650998592377, 0.15298675000667572)",1,1,2.5947418212890625,2.5426788330078125,Fixation,POINT (0.1203899830579758 0.1393310576677322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885739745,17400141348,1,1,"(0.1296600103378296, 0.1413414180278778)","(0.12190976738929749, 0.18815729022026062)",1,1,2.59344482421875,2.41619873046875,Fixation,POINT (0.1257848888635635 0.1647493541240692),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885864758,17400266361,1,1,"(0.09288959950208664, 0.1220199316740036)","(0.10948237776756287, 0.16231465339660645)",1,1,2.620880126953125,2.3629150390625,,POINT (0.1011859886348248 0.142167292535305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885873092,17400274695,1,1,"(0.09722984582185745, 0.12432405352592468)","(0.11295807361602783, 0.17856940627098083)",1,1,2.635482788085937,2.3680419921875,Fixation,POINT (0.1050939597189426 0.1514467298984528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885881425,17400283028,1,1,"(0.09217177331447601, 0.12727151811122894)","(0.10211793333292007, 0.1607484370470047)",1,1,2.6359405517578125,2.41522216796875,Fixation,POINT (0.097144853323698 0.1440099775791168),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885889758,17400291361,1,1,"(0.09438314288854599, 0.1220770925283432)","(0.09765855967998505, 0.14985929429531097)",1,1,2.644760131835937,2.4739227294921875,Fixation,POINT (0.0960208512842655 0.1359681934118271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885898092,17400299695,1,1,"(0.0930960476398468, 0.12330231815576553)","(0.1058775782585144, 0.14066864550113678)",1,1,2.6202392578125,2.530517578125,Fixation,POINT (0.0994868129491806 0.1319854818284512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885906426,17400308028,1,1,"(0.09438464045524597, 0.13062097132205963)","(0.11346164345741272, 0.1413058489561081)",1,1,2.6258087158203125,2.55316162109375,Fixation,POINT (0.1039231419563294 0.1359634101390839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885914759,17400316361,1,1,"(0.08823444694280624, 0.12989690899848938)","(0.10945268720388412, 0.13820357620716095)",1,1,2.624374389648437,2.5567626953125,Fixation,POINT (0.0988435670733452 0.1340502426028252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885923093,17400324695,1,1,"(0.0925145298242569, 0.13514608144760132)","(0.11172562837600708, 0.14722208678722382)",1,1,2.6453857421875,2.5487213134765625,Fixation,POINT (0.102120079100132 0.1411840841174126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885931426,17400333028,1,1,"(0.08917143195867538, 0.12785080075263977)","(0.1056225374341011, 0.14710545539855957)",1,1,2.6281280517578125,2.565216064453125,Fixation,POINT (0.0973969846963882 0.1374781280755997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885939759,17400341361,1,1,"(0.09131135046482086, 0.13678193092346191)","(0.10607684403657913, 0.15002958476543427)",1,1,2.6618804931640625,2.5516357421875,Fixation,POINT (0.0986940972507 0.1434057578444481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885948093,17400349695,1,1,"(0.08911465108394623, 0.13198859989643097)","(0.11152111738920212, 0.15382927656173706)",1,1,2.6547393798828125,2.554046630859375,Fixation,POINT (0.1003178842365742 0.142908938229084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885956426,17400358028,1,1,"(0.09385979920625687, 0.13342992961406708)","(0.10882525891065598, 0.15344266593456268)",1,1,2.6689910888671875,2.561126708984375,Fixation,POINT (0.1013425290584564 0.1434362977743149),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885964759,17400366361,1,1,"(0.09281275421380997, 0.13474935293197632)","(0.10083083808422089, 0.14826913177967072)",1,1,2.648468017578125,2.5338287353515625,Fixation,POINT (0.0968217961490154 0.1415092423558235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885973093,17400374695,1,1,"(0.08902506530284882, 0.12813471257686615)","(0.10876305401325226, 0.14784368872642517)",1,1,2.6700897216796875,2.5522003173828125,Fixation,POINT (0.0988940596580505 0.1379892006516457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885981426,17400383028,1,1,"(0.09219518303871155, 0.12235168367624283)","(0.10676412284374237, 0.15038688480854034)",1,1,2.660507202148437,2.5669403076171875,Fixation,POINT (0.099479652941227 0.1363692842423916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885989763,17400391365,1,1,"(0.09478185325860977, 0.12982572615146637)","(0.10982159525156021, 0.15565799176692963)",1,1,2.66009521484375,2.54559326171875,Fixation,POINT (0.102301724255085 0.142741858959198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208885998097,17400399699,1,1,"(0.09234054386615753, 0.12711596488952637)","(0.11135029792785645, 0.15237724781036377)",1,1,2.6685333251953125,2.548309326171875,Fixation,POINT (0.101845420897007 0.1397466063499451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886006430,17400408032,1,1,"(0.09174288809299469, 0.13959212601184845)","(0.11044920235872269, 0.1495867669582367)",1,1,2.6688995361328125,2.549591064453125,Fixation,POINT (0.1010960452258587 0.1445894464850426),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886014763,17400416365,1,1,"(0.09034553915262222, 0.1357387900352478)","(0.11250724643468857, 0.15439549088478088)",1,1,2.6692047119140625,2.550628662109375,Fixation,POINT (0.1014263927936554 0.1450671404600143),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886023097,17400424699,1,1,"(0.08993016928434372, 0.13670264184474945)","(0.11255835741758347, 0.14654645323753357)",1,1,2.6766510009765625,2.5482330322265625,Fixation,POINT (0.1012442633509636 0.1416245475411415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886031430,17400433032,1,1,"(0.0968465581536293, 0.13043197989463806)","(0.10927402973175049, 0.1513269990682602)",1,1,2.682037353515625,2.5538787841796875,Fixation,POINT (0.1030602939426899 0.1408794894814491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886039763,17400441365,1,1,"(0.09246622025966644, 0.1272488385438919)","(0.10305915772914886, 0.15038517117500305)",1,1,2.6824493408203125,2.58721923828125,Fixation,POINT (0.0977626889944076 0.1388170048594475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886048097,17400449699,1,1,"(0.08893431723117828, 0.13535115122795105)","(0.10450764000415802, 0.15857389569282532)",1,1,2.6804351806640625,2.5767059326171875,Fixation,POINT (0.0967209786176682 0.1469625234603882),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886056430,17400458032,1,1,"(0.09816022962331772, 0.13646191358566284)","(0.11232282221317291, 0.15545372664928436)",1,1,2.68170166015625,2.5580596923828125,Fixation,POINT (0.1052415259182453 0.1459578201174736),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886064763,17400466365,1,1,"(0.0871773511171341, 0.13606958091259003)","(0.10194342583417892, 0.1540938913822174)",1,1,2.6739501953125,2.5566558837890625,Fixation,POINT (0.0945603884756565 0.1450817361474037),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886073097,17400474699,1,1,"(0.0926315039396286, 0.12771804630756378)","(0.10918882489204407, 0.15376347303390503)",1,1,2.6792449951171875,2.564666748046875,Fixation,POINT (0.1009101644158363 0.1407407596707344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886081430,17400483032,1,1,"(0.09488227963447571, 0.1358390748500824)","(0.10373429954051971, 0.1509338766336441)",1,1,2.688995361328125,2.55255126953125,Fixation,POINT (0.0993082895874977 0.1433864757418632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886089763,17400491365,1,1,"(0.08938249200582504, 0.13203810155391693)","(0.10657814145088196, 0.150893434882164)",1,1,2.658721923828125,2.5713653564453125,Fixation,POINT (0.0979803167283535 0.1414657682180405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886098097,17400499699,1,1,"(0.0959269255399704, 0.1408202052116394)","(0.11033585667610168, 0.15668566524982452)",1,1,2.689437866210937,2.5771636962890625,Fixation,POINT (0.103131391108036 0.148752935230732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886106430,17400508032,1,1,"(0.08989586681127548, 0.1351260095834732)","(0.10489899665117264, 0.15077950060367584)",1,1,2.671234130859375,2.561981201171875,Fixation,POINT (0.0973974317312241 0.1429527550935745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886114765,17400516367,1,1,"(0.08996587991714478, 0.1365860402584076)","(0.10917449742555618, 0.16295383870601654)",1,1,2.6764373779296875,2.58721923828125,Fixation,POINT (0.0995701886713505 0.1497699394822121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886123099,17400524701,1,1,"(0.09397739917039871, 0.1387440413236618)","(0.10200891643762589, 0.15354759991168976)",1,1,2.6873931884765625,2.5921173095703125,Fixation,POINT (0.0979931578040123 0.1461458206176758),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886131432,17400533034,1,1,"(0.09874676167964935, 0.13908983767032623)","(0.10919983685016632, 0.15933813154697418)",1,1,2.684921264648437,2.578948974609375,Fixation,POINT (0.1039732992649078 0.1492139846086502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886139765,17400541367,1,1,"(0.09208223968744278, 0.1353454738855362)","(0.10441303998231888, 0.1570681929588318)",1,1,2.68035888671875,2.592010498046875,Fixation,POINT (0.0982476398348808 0.146206833422184),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886148099,17400549701,1,1,"(0.09285183995962143, 0.13549841940402985)","(0.10101471096277237, 0.1584322601556778)",1,1,2.686737060546875,2.600326538085937,Fixation,POINT (0.0969332754611969 0.1469653397798538),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208886156432,17400558034,1,1,"(0.09752705693244934, 0.13306258618831635)","(0.10461193323135376, 0.16018438339233398)",1,1,2.6727752685546875,2.600250244140625,Fixation,POINT (0.1010694950819016 0.1466234847903252),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
