,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,String.0,readResponse.0,InputStream.0,stream.0,BufferedReader.0,input.0,=.0,new.0,BufferedReader.1,new.1,InputStreamReader.0,stream.1,StringBuffer.0,sb.0,=.1,new.2,StringBuffer.1,String.1,line.0,try.0,line.1,=.2,input.1,readLine.0,catch.0,IOException.0,e.0,line.2,=.3,nan.0,while.0,line.3,!=.0,nan.1,if.0,trim.0,equals.0,""""".0",if.1,sb.1,length.0,>.0,0.0,sb.2,append.0,"""|n"".0",sb.3,append.1,line.5,try.1,line.6,=.4,input.2,readLine.1,catch.1,IOException.1,e.1,line.7,=.5,nan.2,return.0,sb.4,toString.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,readResponse,28953715,1210214015888,18728412666,1,1,"(0.6858825087547302, 0.20640520751476288)","(0.6851218342781067, 0.23846077919006348)",1,1,2.6320953369140625,2.524871826171875,Fixation,POINT (0.6855021715164185 0.2224329933524132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214024222,18728421000,1,1,"(0.6821876764297485, 0.21130040287971497)","(0.685077965259552, 0.24105240404605865)",1,1,2.623870849609375,2.53253173828125,Fixation,POINT (0.6836328208446503 0.2261764034628868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214032555,18728429332,1,1,"(0.6839950084686279, 0.21006035804748535)","(0.6858936548233032, 0.24276815354824066)",1,1,2.628158569335937,2.53594970703125,Fixation,POINT (0.6849443316459656 0.226414255797863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214040889,18728437666,1,1,"(0.6864205598831177, 0.21540158987045288)","(0.6849247217178345, 0.24023059010505676)",1,1,2.6208953857421875,2.52630615234375,Fixation,POINT (0.6856726408004761 0.2278160899877548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214049223,18728446000,1,1,"(0.6838860511779785, 0.21185028553009033)","(0.6888070106506348, 0.2393701821565628)",1,1,2.6385955810546875,2.532470703125,Fixation,POINT (0.6863465309143066 0.2256102338433266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214057564,18728454341,1,1,"(0.6817839741706848, 0.21284383535385132)","(0.6897271275520325, 0.24195672571659088)",1,1,2.631591796875,2.5420684814453125,Fixation,POINT (0.6857555508613586 0.2274002805352211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214065897,18728462674,1,1,"(0.6841340065002441, 0.2158944010734558)","(0.6890355944633484, 0.2434207946062088)",1,1,2.6323699951171875,2.52783203125,Fixation,POINT (0.6865848004817963 0.2296575978398323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214074230,18728471007,1,1,"(0.6812072992324829, 0.21940772235393524)","(0.6847780346870422, 0.24226310849189758)",1,1,2.627899169921875,2.5260009765625,Fixation,POINT (0.6829926669597626 0.2308354154229164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214082564,18728479341,1,1,"(0.685744047164917, 0.2190985232591629)","(0.6845531463623047, 0.24977734684944153)",1,1,2.63916015625,2.52374267578125,Fixation,POINT (0.6851485967636108 0.2344379350543022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214090897,18728487674,1,1,"(0.6818589568138123, 0.21575523912906647)","(0.6840935945510864, 0.24616685509681702)",1,1,2.638519287109375,2.53643798828125,Fixation,POINT (0.6829762756824493 0.2309610471129417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214099230,18728496007,1,1,"(0.6841564178466797, 0.2198461890220642)","(0.6850417256355286, 0.24280409514904022)",1,1,2.628265380859375,2.530975341796875,Fixation,POINT (0.6845990717411041 0.2313251420855522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214107564,18728504341,1,1,"(0.6835120916366577, 0.21495214104652405)","(0.6898413896560669, 0.244358628988266)",1,1,2.617462158203125,2.51904296875,Fixation,POINT (0.6866767406463623 0.229655385017395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214115897,18728512674,1,1,"(0.683365523815155, 0.20985065400600433)","(0.6875868439674377, 0.2348984181880951)",1,1,2.609359741210937,2.5272979736328125,Fixation,POINT (0.6854761838912964 0.2223745360970497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214124231,18728521008,1,1,"(0.6856112480163574, 0.2092108279466629)","(0.6827470660209656, 0.2322387397289276)",1,1,2.627548217773437,2.546295166015625,Fixation,POINT (0.6841791570186615 0.2207247838377953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214132564,18728529341,1,1,"(0.6664515137672424, 0.20525585114955902)","(0.6724198460578918, 0.2365507036447525)",1,1,2.616790771484375,2.5338897705078125,Fixation,POINT (0.6694356799125671 0.2209032773971558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214140897,18728537674,1,1,"(0.6493441462516785, 0.21587038040161133)","(0.6595873832702637, 0.23431500792503357)",1,1,2.6139678955078125,2.528228759765625,Fixation,POINT (0.6544657647609711 0.2250926941633224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214149231,18728546008,1,1,"(0.6604630351066589, 0.21379439532756805)","(0.6683712601661682, 0.2301940768957138)",1,1,2.626861572265625,2.532196044921875,Fixation,POINT (0.6644171476364136 0.2219942361116409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214157563,18728554340,1,1,"(0.6592736840248108, 0.21105067431926727)","(0.6654606461524963, 0.2430766522884369)",1,1,2.603134155273437,2.53802490234375,Fixation,POINT (0.6623671650886536 0.2270636633038521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214165897,18728562674,1,1,"(0.6610968112945557, 0.21372127532958984)","(0.6622452735900879, 0.23996727168560028)",1,1,2.590118408203125,2.52728271484375,Fixation,POINT (0.6616710424423218 0.2268442735075951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214174231,18728571008,1,1,"(0.659220278263092, 0.21475857496261597)","(0.6653425693511963, 0.23373904824256897)",1,1,2.5980224609375,2.5293426513671875,Fixation,POINT (0.6622814238071442 0.2242488116025925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214182563,18728579340,1,1,"(0.6599404811859131, 0.22114795446395874)","(0.6659388542175293, 0.23545125126838684)",1,1,2.6053466796875,2.5137176513671875,Fixation,POINT (0.6629396677017212 0.2282996028661728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214190900,18728587677,1,1,"(0.6631718277931213, 0.22337612509727478)","(0.6667250394821167, 0.23694714903831482)",1,1,2.623046875,2.5260772705078125,Fixation,POINT (0.664948433637619 0.2301616370677948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214199233,18728596010,1,1,"(0.6627731919288635, 0.22053343057632446)","(0.6638253331184387, 0.23245637118816376)",1,1,2.607772827148437,2.5272216796875,Fixation,POINT (0.6632992625236511 0.2264949008822441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214207567,18728604344,1,1,"(0.6590484976768494, 0.2184445559978485)","(0.6620554327964783, 0.2315087765455246)",1,1,2.58892822265625,2.514312744140625,Fixation,POINT (0.6605519652366638 0.2249766662716866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214215900,18728612677,1,1,"(0.6618963479995728, 0.22171413898468018)","(0.6654106378555298, 0.23285409808158875)",1,1,2.6035614013671875,2.5216522216796875,Fixation,POINT (0.6636534929275513 0.2272841185331345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214224233,18728621010,1,1,"(0.6611985564231873, 0.22504128515720367)","(0.6696709394454956, 0.23646217584609985)",1,1,2.58892822265625,2.5086669921875,Fixation,POINT (0.6654347479343414 0.2307517305016518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214232567,18728629344,1,1,"(0.6605687737464905, 0.22152093052864075)","(0.6694133877754211, 0.23849788308143616)",1,1,2.587188720703125,2.5321502685546875,Fixation,POINT (0.6649910807609558 0.2300094068050384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214240900,18728637677,1,1,"(0.6591804623603821, 0.2256920486688614)","(0.6681163311004639, 0.23612135648727417)",1,1,2.591094970703125,2.5072174072265625,Fixation,POINT (0.663648396730423 0.2309067025780678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214249234,18728646011,1,1,"(0.6602791547775269, 0.22515423595905304)","(0.6656975746154785, 0.2389421910047531)",1,1,2.602401733398437,2.5159454345703125,Fixation,POINT (0.6629883646965027 0.2320482134819031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214257567,18728654344,1,1,"(0.6580643057823181, 0.22822917997837067)","(0.6683570146560669, 0.23803159594535828)",1,1,2.5892333984375,2.4999237060546875,Fixation,POINT (0.6632106602191925 0.2331303879618645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214265900,18728662677,1,1,"(0.6577369570732117, 0.2299598604440689)","(0.663843035697937, 0.24422664940357208)",1,1,2.561004638671875,2.49273681640625,Fixation,POINT (0.6607899963855743 0.2370932549238205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214274234,18728671011,1,1,"(0.6559465527534485, 0.24180272221565247)","(0.6570627689361572, 0.25204822421073914)",1,1,2.57440185546875,2.481674194335937,Fixation,POINT (0.6565046608448029 0.2469254732131958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214282566,18728679343,1,1,"(0.6552598476409912, 0.24046234786510468)","(0.6472050547599792, 0.20063184201717377)",1,1,2.55780029296875,2.5787506103515625,Fixation,POINT (0.6512324512004852 0.2205470949411392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214465911,18728862687,1,1,"(0.7108713388442993, 0.2240634262561798)","(0.7081236839294434, 0.2374676764011383)",1,1,2.562728881835937,2.449462890625,,POINT (0.7094975113868713 0.2307655513286591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214474244,18728871020,1,1,"(0.705288827419281, 0.22953198850154877)","(0.7080756425857544, 0.24251529574394226)",1,1,2.5706329345703125,2.453094482421875,Fixation,POINT (0.7066822350025177 0.2360236421227455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214482577,18728879353,1,1,"(0.7060168385505676, 0.2184670865535736)","(0.7075309157371521, 0.25594252347946167)",1,1,2.5662384033203125,2.436630249023437,Fixation,POINT (0.7067738771438599 0.2372048050165176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214490910,18728887686,1,1,"(0.7080993056297302, 0.2219368815422058)","(0.7132431864738464, 0.26839813590049744)",1,1,2.573883056640625,2.4172515869140625,Fixation,POINT (0.7106712460517883 0.2451675087213516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214499244,18728896020,1,1,"(0.7067932486534119, 0.22339442372322083)","(0.7129109501838684, 0.26056575775146484)",1,1,2.569686889648437,2.421493530273437,Fixation,POINT (0.7098520994186401 0.2419800907373428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214507578,18728904354,1,1,"(0.704383909702301, 0.23125992715358734)","(0.7103917598724365, 0.25538742542266846)",1,1,2.5869903564453125,2.4176483154296875,Fixation,POINT (0.7073878347873688 0.2433236762881279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214532578,18728929354,1,1,"(0.7558226585388184, 0.239043727517128)","(0.765515923500061, 0.2623264789581299)",1,1,2.566268920898437,2.4120635986328125,Fixation,POINT (0.7606692910194397 0.2506851032376289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214540911,18728937687,1,1,"(0.7518706917762756, 0.2384539693593979)","(0.7614395022392273, 0.2539192736148834)",1,1,2.574859619140625,2.412948608398437,Fixation,POINT (0.7566550970077515 0.2461866214871407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214549244,18728946020,1,1,"(0.7553218007087708, 0.2376428246498108)","(0.7590864300727844, 0.2624562084674835)",1,1,2.583831787109375,2.400375366210937,Fixation,POINT (0.7572041153907776 0.2500495165586472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214557578,18728954354,1,1,"(0.755103588104248, 0.22243982553482056)","(0.7625415921211243, 0.2630542516708374)",1,1,2.5659637451171875,2.4147186279296875,Fixation,POINT (0.7588225901126862 0.242747038602829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214565910,18728962686,1,1,"(0.7571916580200195, 0.2239137589931488)","(0.7638006210327148, 0.2605496942996979)",1,1,2.555160522460937,2.4273223876953125,Fixation,POINT (0.7604961395263672 0.2422317266464233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214574244,18728971020,1,1,"(0.757448136806488, 0.23126013576984406)","(0.7653040885925293, 0.2610729932785034)",1,1,2.5612030029296875,2.4155731201171875,Fixation,POINT (0.7613761126995087 0.2461665645241737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214582581,18728979357,1,1,"(0.7554067373275757, 0.2365141212940216)","(0.7673361897468567, 0.25710412859916687)",1,1,2.577499389648437,2.4293975830078125,Fixation,POINT (0.7613714635372162 0.2468091249465942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214590915,18728987691,1,1,"(0.7535127401351929, 0.23393191397190094)","(0.7652602791786194, 0.2618580758571625)",1,1,2.573486328125,2.4199981689453125,Fixation,POINT (0.7593865096569061 0.2478949949145317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214599248,18728996024,1,1,"(0.755416214466095, 0.23765820264816284)","(0.7628147006034851, 0.25880134105682373)",1,1,2.550628662109375,2.419921875,Fixation,POINT (0.75911545753479 0.2482297718524933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214607582,18729004358,1,1,"(0.7558830976486206, 0.24029289186000824)","(0.761570930480957, 0.25710588693618774)",1,1,2.55328369140625,2.438873291015625,Fixation,POINT (0.7587270140647888 0.248699389398098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214615915,18729012691,1,1,"(0.7577775120735168, 0.24387899041175842)","(0.7612351775169373, 0.25783103704452515)",1,1,2.5586395263671875,2.4340972900390625,Fixation,POINT (0.759506344795227 0.2508550137281418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214624248,18729021024,1,1,"(0.7604189515113831, 0.24144387245178223)","(0.7587382793426514, 0.24999287724494934)",1,1,2.564697265625,2.430648803710937,Fixation,POINT (0.7595786154270172 0.2457183748483658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214632583,18729029358,1,1,"(0.7550340890884399, 0.2276175171136856)","(0.7608600854873657, 0.2430938184261322)",1,1,2.55950927734375,2.4404754638671875,Fixation,POINT (0.7579470872879028 0.2353556677699089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214640916,18729037691,1,1,"(0.755119264125824, 0.22501873970031738)","(0.7650685906410217, 0.24032486975193024)",1,1,2.567611694335937,2.449188232421875,Fixation,POINT (0.7600939273834229 0.2326718047261238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214649249,18729046024,1,1,"(0.758033812046051, 0.23213542997837067)","(0.7660124897956848, 0.2406870573759079)",1,1,2.56988525390625,2.4427642822265625,Fixation,POINT (0.7620231509208679 0.2364112436771393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214657583,18729054358,1,1,"(0.7567696571350098, 0.24474039673805237)","(0.7650387287139893, 0.24661865830421448)",1,1,2.5594024658203125,2.44940185546875,Fixation,POINT (0.7609041929244995 0.2456795275211334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214665915,18729062690,1,1,"(0.7561728358268738, 0.24138319492340088)","(0.7635741233825684, 0.2507091164588928)",1,1,2.565048217773437,2.442657470703125,Fixation,POINT (0.7598734796047211 0.2460461556911468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214674249,18729071024,1,1,"(0.7584185600280762, 0.22531387209892273)","(0.7606131434440613, 0.24675732851028442)",1,1,2.5597686767578125,2.449676513671875,Fixation,POINT (0.7595158517360687 0.2360356003046036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214682582,18729079357,1,1,"(0.7567342519760132, 0.23539812862873077)","(0.7613974213600159, 0.2418035864830017)",1,1,2.5653533935546875,2.4607391357421875,Fixation,POINT (0.7590658366680145 0.2386008575558662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214690915,18729087690,1,1,"(0.7563619017601013, 0.22974948585033417)","(0.7641400098800659, 0.24163931608200073)",1,1,2.5550079345703125,2.4712677001953125,Fixation,POINT (0.7602509558200836 0.2356944009661674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214699249,18729096024,1,1,"(0.7581570148468018, 0.22378209233283997)","(0.7593695521354675, 0.24525992572307587)",1,1,2.565155029296875,2.466217041015625,Fixation,POINT (0.7587632834911346 0.2345210090279579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214707582,18729104357,1,1,"(0.7561830282211304, 0.2396613359451294)","(0.76551353931427, 0.2390025556087494)",1,1,2.553466796875,2.460067749023437,Fixation,POINT (0.7608482837677002 0.2393319457769394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214715921,18729112696,1,1,"(0.7558349370956421, 0.2300698459148407)","(0.7664418816566467, 0.2293204516172409)",1,1,2.5481414794921875,2.4680938720703125,Fixation,POINT (0.7611384093761444 0.2296951487660408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,readResponse,28953715,1210214724254,18729121029,1,1,"(0.7559680938720703, 0.2251732498407364)","(0.7610838413238525, 0.2314525842666626)",1,1,2.55108642578125,2.4631500244140625,Fixation,POINT (0.7585259675979614 0.2283129170536995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,readResponse,28953715,1210214732587,18729129362,1,1,"(0.7549911737442017, 0.2325722724199295)","(0.7647787928581238, 0.24188369512557983)",1,1,2.5660858154296875,2.4651031494140625,Fixation,POINT (0.7598849833011627 0.2372279837727547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214740921,18729137696,1,1,"(0.7579936385154724, 0.23869705200195312)","(0.7659142017364502, 0.24851258099079132)",1,1,2.5727996826171875,2.4667510986328125,Fixation,POINT (0.7619539201259613 0.2436048164963722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214749254,18729146029,1,1,"(0.7571001052856445, 0.2366684079170227)","(0.761447012424469, 0.2482294738292694)",1,1,2.577056884765625,2.4589385986328125,Fixation,POINT (0.7592735588550568 0.2424489408731461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210214840921,18729237696,1,1,"(0.12820914387702942, 0.1546262800693512)","(0.15143387019634247, 0.1835574507713318)",1,1,2.52923583984375,2.5661163330078125,Fixation,POINT (0.1398215070366859 0.1690918654203415),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210214849258,18729246033,1,1,"(0.12834349274635315, 0.1690792292356491)","(0.13814057409763336, 0.1769990175962448)",1,1,2.5522613525390625,2.564117431640625,Fixation,POINT (0.1332420334219933 0.173039123415947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210214857591,18729254366,1,1,"(0.1290518045425415, 0.16110338270664215)","(0.12850353121757507, 0.17884336411952972)",1,1,2.53826904296875,2.562362670898437,Fixation,POINT (0.1287776678800583 0.1699733734130859),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210214865924,18729262699,1,1,"(0.13306571543216705, 0.16968221962451935)","(0.140309676527977, 0.18062803149223328)",1,1,2.5306549072265625,2.537567138671875,Fixation,POINT (0.136687695980072 0.1751551255583763),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210214874258,18729271033,1,1,"(0.13067398965358734, 0.1715448498725891)","(0.14171652495861053, 0.1836463212966919)",1,1,2.514678955078125,2.561264038085937,Fixation,POINT (0.1361952573060989 0.1775955855846405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210214882591,18729279366,1,1,"(0.12988132238388062, 0.16246715188026428)","(0.1406054049730301, 0.17937250435352325)",1,1,2.50390625,2.5477294921875,Fixation,POINT (0.1352433636784554 0.1709198281168938),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
