,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,connectionErrorOccurred.0,ConnectionEvent.0,event.0,logger.0,warn.0,"""Received Connection Error event from a conection in pool "".100",+.0,info.0,getName.0,if.0,info.1,isRemoveOnExceptions.0,checkIn.0,event.1,getSource.0,TRUE.0,logger.1,warn.1,"""removeOnExceptions == TRUE closed connection"".101",prewritten,accurate,missing,unnecessary,readable,code
0,136,connectionErrorOccurred,26412118,1208962359308,17476760683,1,1,"(0.44046318531036377, 0.17444150149822235)","(0.4404464662075043, 0.20513151586055756)",1,1,2.528167724609375,2.5135650634765625,Fixation,POINT (0.440454825758934 0.18978650867939),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962367642,17476769017,1,1,"(0.44142016768455505, 0.17513830959796906)","(0.44059547781944275, 0.1960698366165161)",1,1,2.5545654296875,2.5335845947265625,Fixation,POINT (0.4410078227519989 0.1856040731072426),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962375975,17476777350,1,1,"(0.4409589469432831, 0.17288237810134888)","(0.44077032804489136, 0.19881100952625275)",1,1,2.550765991210937,2.51666259765625,Fixation,POINT (0.4408646374940872 0.1858466938138008),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962384308,17476785683,1,1,"(0.44050195813179016, 0.1787390559911728)","(0.43840834498405457, 0.19379891455173492)",1,1,2.519500732421875,2.5359344482421875,Fixation,POINT (0.4394551515579224 0.1862689852714539),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962392641,17476794016,1,1,"(0.4416402280330658, 0.1718059480190277)","(0.44319549202919006, 0.19924938678741455)",1,1,2.5218505859375,2.49951171875,Fixation,POINT (0.4424178600311279 0.1855276674032211),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962400977,17476802352,1,1,"(0.44054266810417175, 0.1706506907939911)","(0.4418342709541321, 0.19098395109176636)",1,1,2.5062408447265625,2.506378173828125,Fixation,POINT (0.4411884695291519 0.1808173209428787),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962409310,17476810685,1,1,"(0.44185397028923035, 0.1751881241798401)","(0.43931958079338074, 0.1981060802936554)",1,1,2.5238037109375,2.49871826171875,Fixation,POINT (0.4405867755413055 0.1866471022367477),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962484310,17476885685,1,1,"(0.09772240370512009, 0.1773301362991333)","(0.10296198725700378, 0.20726977288722992)",1,1,2.4161834716796875,2.457626342773437,Fixation,POINT (0.1003421954810619 0.1922999545931816),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962492644,17476894019,1,1,"(0.10441816598176956, 0.18084147572517395)","(0.10691692680120468, 0.20739072561264038)",1,1,2.41912841796875,2.425506591796875,Fixation,POINT (0.1056675463914871 0.1941161006689072),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962500977,17476902352,1,1,"(0.09898321330547333, 0.18037380278110504)","(0.1031988114118576, 0.20632003247737885)",1,1,2.4387359619140625,2.4242401123046875,Fixation,POINT (0.1010910123586655 0.1933469176292419),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962509310,17476910685,1,1,"(0.09957969188690186, 0.1793125867843628)","(0.10402041673660278, 0.20701678097248077)",1,1,2.4166259765625,2.41375732421875,Fixation,POINT (0.1018000543117523 0.1931646838784218),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962517644,17476919019,1,1,"(0.09708897769451141, 0.18083921074867249)","(0.1039252057671547, 0.20839661359786987)",1,1,2.41668701171875,2.4275360107421875,Fixation,POINT (0.100507091730833 0.1946179121732712),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962525977,17476927352,1,1,"(0.09897635132074356, 0.1827634871006012)","(0.1031404435634613, 0.20337988436222076)",1,1,2.4062042236328125,2.4169464111328125,Fixation,POINT (0.1010583974421024 0.193071685731411),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962534317,17476935692,1,1,"(0.10010269284248352, 0.18114691972732544)","(0.10068123787641525, 0.21986275911331177)",1,1,2.395477294921875,2.4208221435546875,Fixation,POINT (0.1003919653594494 0.2005048394203186),,,,,,,,,,,,,,1,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962542651,17476944026,1,1,"(0.10100848972797394, 0.18353530764579773)","(0.10645376145839691, 0.20899254083633423)",1,1,2.3978271484375,2.4434814453125,Fixation,POINT (0.1037311255931854 0.196263924241066),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962550984,17476952359,1,1,"(0.0976894274353981, 0.17751683294773102)","(0.10452179610729218, 0.20792946219444275)",1,1,2.404296875,2.429916381835937,Fixation,POINT (0.1011056117713451 0.1927231475710869),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962559317,17476960692,1,1,"(0.09642628580331802, 0.17688530683517456)","(0.10372345894575119, 0.20118477940559387)",1,1,2.4147186279296875,2.4102325439453125,Fixation,POINT (0.1000748723745346 0.1890350431203842),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962567651,17476969026,1,1,"(0.0947917103767395, 0.1814253032207489)","(0.10574472695589066, 0.2054712027311325)",1,1,2.420440673828125,2.41473388671875,Fixation,POINT (0.1002682186663151 0.1934482529759407),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962575984,17476977359,1,1,"(0.09837336093187332, 0.17336738109588623)","(0.10539533942937851, 0.21724751591682434)",1,1,2.3629302978515625,2.437484741210937,Fixation,POINT (0.1018843501806259 0.1953074485063553),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962584317,17476985692,1,1,"(0.09594719111919403, 0.1730002462863922)","(0.1007484570145607, 0.20716266334056854)",1,1,2.4049530029296875,2.41375732421875,Fixation,POINT (0.0983478240668774 0.1900814548134804),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962592650,17476994025,1,1,"(0.09988684952259064, 0.18064920604228973)","(0.10713931173086166, 0.21091002225875854)",1,1,2.4154205322265625,2.4291534423828125,Fixation,POINT (0.1035130806267262 0.1957796141505241),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962600984,17477002359,1,1,"(0.09723370522260666, 0.1786704659461975)","(0.10338113456964493, 0.21408425271511078)",1,1,2.3818817138671875,2.4210968017578125,Fixation,POINT (0.1003074198961258 0.1963773593306541),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962609317,17477010692,1,1,"(0.09838886559009552, 0.18821685016155243)","(0.10269619524478912, 0.2125178873538971)",1,1,2.38580322265625,2.404998779296875,Fixation,POINT (0.1005425304174423 0.2003673687577248),,,,,,,,,,,,,,1,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962617650,17477019025,1,1,"(0.09616069495677948, 0.18110495805740356)","(0.10480154305696487, 0.2043929100036621)",1,1,2.39178466796875,2.4268951416015625,Fixation,POINT (0.1004811190068722 0.1927489340305328),,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,connectionErrorOccurred,26412118,1208962634318,17477035692,1,1,"(0.04696344956755638, 0.18771305680274963)","(0.06028098240494728, 0.23451873660087585)",1,1,2.41754150390625,2.3890380859375,Fixation,POINT (0.0536222159862518 0.2111158967018127),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962642651,17477044025,1,1,"(0.053170282393693924, 0.1824680119752884)","(0.062154147773981094, 0.2256854921579361)",1,1,2.3787994384765625,2.416854858398437,Fixation,POINT (0.0576622150838375 0.2040767520666122),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962650985,17477052359,1,1,"(0.05474467575550079, 0.1888921856880188)","(0.06364535540342331, 0.21907579898834229)",1,1,2.402099609375,2.3950653076171875,Fixation,POINT (0.059195015579462 0.2039839923381805),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962659318,17477060692,1,1,"(0.05640814080834389, 0.18260109424591064)","(0.058574628084897995, 0.22895440459251404)",1,1,2.4108428955078125,2.4228515625,Fixation,POINT (0.0574913844466209 0.2057777494192123),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962667656,17477069030,1,1,"(0.0523298904299736, 0.18584896624088287)","(0.0636434257030487, 0.22785136103630066)",1,1,2.3887481689453125,2.424301147460937,Fixation,POINT (0.0579866580665112 0.2068501636385918),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962675990,17477077364,1,1,"(0.05175632983446121, 0.18607313930988312)","(0.0628267228603363, 0.2267480045557022)",1,1,2.415512084960937,2.407012939453125,Fixation,POINT (0.0572915263473988 0.2064105719327927),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962684323,17477085697,1,1,"(0.055328384041786194, 0.1797013133764267)","(0.0665053129196167, 0.2167164534330368)",1,1,2.40997314453125,2.376708984375,Fixation,POINT (0.0609168484807014 0.1982088834047318),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962692656,17477094030,1,1,"(0.05162344500422478, 0.18665148317813873)","(0.06835109740495682, 0.21369944512844086)",1,1,2.3902740478515625,2.386215209960937,Fixation,POINT (0.0599872712045908 0.2001754641532898),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962700990,17477102364,1,1,"(0.05315445736050606, 0.18896761536598206)","(0.06508366763591766, 0.21187946200370789)",1,1,2.4127349853515625,2.386337280273437,Fixation,POINT (0.0591190624982119 0.200423538684845),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962709323,17477110697,1,1,"(0.05230417847633362, 0.18474547564983368)","(0.06987469643354416, 0.2110520601272583)",1,1,2.4021148681640625,2.3927001953125,Fixation,POINT (0.0610894374549389 0.197898767888546),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962717656,17477119030,1,1,"(0.05390653386712074, 0.18041227757930756)","(0.07157554477453232, 0.21516932547092438)",1,1,2.39776611328125,2.4280242919921875,Fixation,POINT (0.0627410393208265 0.197790801525116),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962725990,17477127364,1,1,"(0.05322277545928955, 0.185888409614563)","(0.06751588732004166, 0.2190297544002533)",1,1,2.3888092041015625,2.384735107421875,Fixation,POINT (0.0603693313896656 0.2024590820074081),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962734323,17477135697,1,1,"(0.05095427483320236, 0.1912882924079895)","(0.06761236488819122, 0.21438369154930115)",1,1,2.3441162109375,2.3895416259765625,Fixation,POINT (0.0592833198606968 0.2028359919786453),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962742656,17477144030,1,1,"(0.05595956742763519, 0.18576566874980927)","(0.06378334015607834, 0.21875762939453125)",1,1,2.3723907470703125,2.36578369140625,Fixation,POINT (0.0598714537918568 0.2022616490721703),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962750990,17477152364,1,1,"(0.058522772043943405, 0.18277135491371155)","(0.06149815022945404, 0.21647712588310242)",1,1,2.387664794921875,2.3907012939453125,Fixation,POINT (0.0600104611366987 0.199624240398407),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962759323,17477160697,1,1,"(0.05894580855965614, 0.18250185251235962)","(0.06908336281776428, 0.2111140638589859)",1,1,2.3809356689453125,2.382720947265625,Fixation,POINT (0.0640145856887102 0.1968079581856728),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962767656,17477169030,1,1,"(0.05666843056678772, 0.1888764649629593)","(0.06254060566425323, 0.214332714676857)",1,1,2.363143920898437,2.382781982421875,Fixation,POINT (0.0596045181155205 0.2016045898199081),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962775990,17477177364,1,1,"(0.05854516848921776, 0.180892214179039)","(0.06531406193971634, 0.22065742313861847)",1,1,2.3917999267578125,2.3985748291015625,Fixation,POINT (0.061929615214467 0.2007748186588287),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962784323,17477185697,1,1,"(0.06099206954240799, 0.1824573129415512)","(0.06098722666501999, 0.21802085638046265)",1,1,2.3941802978515625,2.3985137939453125,Fixation,POINT (0.060989648103714 0.2002390846610069),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962792657,17477194031,1,1,"(0.0559750460088253, 0.1850549727678299)","(0.06043349578976631, 0.2245410978794098)",1,1,2.3589019775390625,2.40350341796875,Fixation,POINT (0.0582042708992958 0.2047980353236198),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962800991,17477202365,1,1,"(0.05705857649445534, 0.185208261013031)","(0.05998437479138374, 0.22556792199611664)",1,1,2.3818511962890625,2.378143310546875,Fixation,POINT (0.0585214756429195 0.2053880915045738),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962809324,17477210698,1,1,"(0.05433167144656181, 0.18362094461917877)","(0.0541500449180603, 0.23108930885791779)",1,1,2.3751373291015625,2.3686981201171875,Fixation,POINT (0.0542408581823111 0.2073551267385483),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962817657,17477219031,1,1,"(0.05414330214262009, 0.18219494819641113)","(0.056579966098070145, 0.2284507304430008)",1,1,2.3719024658203125,2.3672637939453125,Fixation,POINT (0.0553616341203451 0.205322839319706),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962825991,17477227365,1,1,"(0.054198674857616425, 0.1799478381872177)","(0.0555867999792099, 0.2221427708864212)",1,1,2.365386962890625,2.414093017578125,Fixation,POINT (0.0548927374184132 0.2010453045368195),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962834324,17477235698,1,1,"(0.05669509246945381, 0.17540563642978668)","(0.05557405948638916, 0.22396741807460785)",1,1,2.392425537109375,2.4020538330078125,Fixation,POINT (0.0561345759779215 0.1996865272521973),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962842657,17477244031,1,1,"(0.05136217549443245, 0.18813365697860718)","(0.053861334919929504, 0.23179760575294495)",1,1,2.3807525634765625,2.3996734619140625,Fixation,POINT (0.052611755207181 0.2099656313657761),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962850991,17477252365,1,1,"(0.049136798828840256, 0.1853012889623642)","(0.05352097004652023, 0.22704479098320007)",1,1,2.40313720703125,2.3941802978515625,Fixation,POINT (0.0513288844376802 0.2061730399727821),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962859324,17477260698,1,1,"(0.04887538403272629, 0.18363507091999054)","(0.04710328206419945, 0.23994794487953186)",1,1,2.3826904296875,2.395751953125,Fixation,POINT (0.0479893330484629 0.2117915078997612),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962867657,17477269031,1,1,"(0.053509581834077835, 0.19151733815670013)","(0.05899069085717201, 0.23499871790409088)",1,1,2.38201904296875,2.3951416015625,Fixation,POINT (0.0562501363456249 0.2132580280303955),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962875991,17477277365,1,1,"(0.04954977333545685, 0.18586432933807373)","(0.05072753503918648, 0.24347610771656036)",1,1,2.4119873046875,2.40045166015625,Fixation,POINT (0.0501386541873217 0.214670218527317),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962884324,17477285698,1,1,"(0.050216931849718094, 0.1861271858215332)","(0.055521685630083084, 0.2437260001897812)",1,1,2.4053192138671875,2.4116973876953125,Fixation,POINT (0.0528693087399006 0.2149265930056572),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962892657,17477294031,1,1,"(0.05129331350326538, 0.18373645842075348)","(0.060996219515800476, 0.23570039868354797)",1,1,2.39215087890625,2.401763916015625,Fixation,POINT (0.0561447665095329 0.2097184285521507),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962900991,17477302365,1,1,"(0.05670636519789696, 0.18670271337032318)","(0.05896163359284401, 0.23519796133041382)",1,1,2.3953094482421875,2.3778533935546875,Fixation,POINT (0.0578339993953705 0.2109503373503685),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962909324,17477310698,1,1,"(0.05742987245321274, 0.18834927678108215)","(0.05652298033237457, 0.2428019493818283)",1,1,2.412384033203125,2.4088287353515625,Fixation,POINT (0.0569764263927937 0.2155756130814552),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962917657,17477319031,1,1,"(0.0553363673388958, 0.18702355027198792)","(0.06291443854570389, 0.23784390091896057)",1,1,2.384796142578125,2.39300537109375,Fixation,POINT (0.0591254029422998 0.2124337255954742),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962926004,17477327378,1,1,"(0.05490722134709358, 0.1816759556531906)","(0.061482325196266174, 0.2375611960887909)",1,1,2.39141845703125,2.3868865966796875,Fixation,POINT (0.0581947732716799 0.2096185758709908),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962934337,17477335711,1,1,"(0.05898011103272438, 0.1759106069803238)","(0.06504365801811218, 0.23515214025974274)",1,1,2.4182891845703125,2.3683013916015625,Fixation,POINT (0.0620118845254183 0.2055313736200333),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962942670,17477344044,1,1,"(0.05784008279442787, 0.18318066000938416)","(0.05613387003540993, 0.23716861009597778)",1,1,2.368148803710937,2.41802978515625,Fixation,POINT (0.0569869764149189 0.210174635052681),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962959337,17477360711,1,1,"(0.027516795322299004, 0.14941832423210144)","(0.03233752027153969, 0.21411572396755219)",1,1,2.3655242919921875,2.386627197265625,Fixation,POINT (0.0299271577969193 0.1817670240998268),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962967671,17477369044,1,1,"(0.024409141391515732, 0.1416608691215515)","(0.028392499312758446, 0.1809375286102295)",1,1,2.376937866210937,2.4095916748046875,Fixation,POINT (0.0264008203521371 0.1612991988658905),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962976005,17477377378,1,1,"(0.026274004951119423, 0.1544906049966812)","(0.04399643465876579, 0.17574135959148407)",1,1,2.3844757080078125,2.403182983398437,Fixation,POINT (0.0351352198049426 0.1651159822940826),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962984338,17477385711,1,1,"(0.02756049484014511, 0.139206662774086)","(0.04807756468653679, 0.16445951163768768)",1,1,2.388702392578125,2.406524658203125,Fixation,POINT (0.037819029763341 0.1518330872058868),,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208962992671,17477394044,1,1,"(0.023207569494843483, 0.14906157553195953)","(0.04169749468564987, 0.17216968536376953)",1,1,2.3915557861328125,2.39654541015625,Fixation,POINT (0.0324525320902467 0.1606156304478645),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963001005,17477402378,1,1,"(0.022410962730646133, 0.14477433264255524)","(0.0394098237156868, 0.17366014420986176)",1,1,2.387069702148437,2.40155029296875,Fixation,POINT (0.0309103932231665 0.1592172384262085),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963009338,17477410711,1,1,"(0.025145014747977257, 0.14760015904903412)","(0.04300349950790405, 0.16032712161540985)",1,1,2.3972625732421875,2.4310455322265625,Fixation,POINT (0.0340742571279407 0.153963640332222),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963017671,17477419044,1,1,"(0.027616500854492188, 0.15111307799816132)","(0.04519293084740639, 0.1492590308189392)",1,1,2.4021453857421875,2.4305419921875,Fixation,POINT (0.0364047158509493 0.1501860544085503),,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963026004,17477427377,1,1,"(0.026572026312351227, 0.1442825049161911)","(0.04349375516176224, 0.16029277443885803)",1,1,2.376251220703125,2.415267944335937,Fixation,POINT (0.0350328907370567 0.1522876396775246),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963034338,17477435711,1,1,"(0.027090415358543396, 0.15465803444385529)","(0.05136684700846672, 0.1623736172914505)",1,1,2.395355224609375,2.3964385986328125,Fixation,POINT (0.0392286311835051 0.1585158258676529),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963042671,17477444044,1,1,"(0.023256054148077965, 0.14668413996696472)","(0.05174670368432999, 0.16887818276882172)",1,1,2.393829345703125,2.4021453857421875,Fixation,POINT (0.037501378916204 0.1577811613678932),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963051005,17477452378,1,1,"(0.023509396240115166, 0.15368269383907318)","(0.046559784561395645, 0.1740873008966446)",1,1,2.393218994140625,2.397216796875,Fixation,POINT (0.0350345904007554 0.1638849973678589),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963059339,17477460712,1,1,"(0.029397714883089066, 0.14774270355701447)","(0.048924416303634644, 0.17224101722240448)",1,1,2.3907928466796875,2.402984619140625,Fixation,POINT (0.0391610655933619 0.1599918603897095),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963067672,17477469045,1,1,"(0.02643536776304245, 0.15061524510383606)","(0.048041246831417084, 0.17266333103179932)",1,1,2.401840209960937,2.4253692626953125,Fixation,POINT (0.0372383072972298 0.1616392880678177),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963076005,17477477378,1,1,"(0.028285212814807892, 0.1473560631275177)","(0.04553871601819992, 0.18288230895996094)",1,1,2.3974151611328125,2.3939971923828125,Fixation,POINT (0.0369119644165039 0.1651191860437393),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963084339,17477485712,1,1,"(0.02662076987326145, 0.15248730778694153)","(0.04637230560183525, 0.18264147639274597)",1,1,2.389877319335937,2.3998260498046875,Fixation,POINT (0.0364965377375484 0.1675643920898438),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963092672,17477494045,1,1,"(0.024680443108081818, 0.15207521617412567)","(0.04708540812134743, 0.18069536983966827)",1,1,2.3906402587890625,2.38604736328125,Fixation,POINT (0.0358829256147146 0.166385293006897),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963101006,17477502379,1,1,"(0.02435930259525776, 0.1448914110660553)","(0.052714645862579346, 0.1781831681728363)",1,1,2.4010467529296875,2.384063720703125,Fixation,POINT (0.0385369742289186 0.1615372896194458),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963109339,17477510712,1,1,"(0.02569790743291378, 0.14620845019817352)","(0.051817409694194794, 0.1805911660194397)",1,1,2.3791046142578125,2.3839111328125,Fixation,POINT (0.0387576585635543 0.1633998081088066),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963117672,17477519045,1,1,"(0.028627222403883934, 0.14618279039859772)","(0.05305982753634453, 0.17412517964839935)",1,1,2.38739013671875,2.394622802734375,Fixation,POINT (0.0408435249701142 0.1601539850234985),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963126005,17477527378,1,1,"(0.027418185025453568, 0.14382797479629517)","(0.0502786748111248, 0.1659488081932068)",1,1,2.376327514648437,2.39337158203125,Fixation,POINT (0.0388484299182892 0.154888391494751),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963134339,17477535712,1,1,"(0.023351291194558144, 0.15228082239627838)","(0.051087070256471634, 0.16402873396873474)",1,1,2.406341552734375,2.392547607421875,Fixation,POINT (0.0372191807255149 0.1581547781825066),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963142672,17477544045,1,1,"(0.024937445297837257, 0.14465202391147614)","(0.0476507842540741, 0.16440680623054504)",1,1,2.3910675048828125,2.3839874267578125,Fixation,POINT (0.0362941147759557 0.1545294150710106),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963151005,17477552378,1,1,"(0.02746681310236454, 0.1503969430923462)","(0.051169510930776596, 0.16369228065013885)",1,1,2.3831024169921875,2.3894805908203125,Fixation,POINT (0.0393181620165706 0.1570446118712425),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963159339,17477560712,1,1,"(0.028828708454966545, 0.15151582658290863)","(0.04313182830810547, 0.16392292082309723)",1,1,2.3943634033203125,2.41497802734375,Fixation,POINT (0.035980268381536 0.1577193737030029),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963167672,17477569045,1,1,"(0.024809088557958603, 0.14992065727710724)","(0.04508247226476669, 0.16454096138477325)",1,1,2.365386962890625,2.391326904296875,Fixation,POINT (0.0349457804113626 0.1572308093309402),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963176005,17477577378,1,1,"(0.030521342530846596, 0.1489451378583908)","(0.046931397169828415, 0.17210307717323303)",1,1,2.3719635009765625,2.377960205078125,Fixation,POINT (0.0387263698503375 0.1605241075158119),,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,connectionErrorOccurred,26412118,1208963184339,17477585712,1,1,"(0.027575943619012833, 0.15165193378925323)","(0.04535916447639465, 0.17720282077789307)",1,1,2.3841705322265625,2.4158172607421875,Fixation,POINT (0.0364675540477037 0.1644273772835732),,,,,,,,,,,,,,,,,,,,,,,,,,,
